Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,6a,6a,18,1,Switzerland,Jura,Jura - La Jacoterie - Cul de plomb,Good,3,5,2022,28
Flash,6a+,6a+,20,1,Switzerland,Jura,Jura - La Jacoterie - Cul de plomb,Good,27,2,2022,30
Red point,7b,7b,22,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Classic,15,1,2022,44
Red point,7b,7a,22,1,Switzerland,Basler Jura,Basler Jura - Gempen - TGV,Very Good,20,11,2021,44
Red point,7b,7b,15,3,Italy,Val Pennavaire,Val Pennavaire - Tortuga - Tortuga central,Mega Classic,11,12,2021,44
Flash,7a+,7a+,15,2,Italy,Val Pennavaire,Val Pennavaire - Inferno,Very Good,11,11,2021,42
Flash,7a+,7a+,15,2,Italy,Val Pennavaire,Val Pennavaire - Inferno,Very Good,11,11,2021,42
Flash,7a,7a,15,2,Italy,Val Pennavaire,Val Pennavaire - Inferno,Very Good,11,11,2021,40
Flash,6c+,6c+,15,0,Italy,Val Pennavaire,Val Pennavaire - Inferno,Good,11,11,2021,38
Flash,6b+,6b+,15,2,Italy,Val Pennavaire,Val Pennavaire - Inferno,Very Good,11,10,2021,34
Flash,7a,7a,32,3,Italy,Val Pennavaire,Val Pennavaire - Papapuk,Classic,11,9,2021,40
Flash,6c,6c,30,3,Italy,Val Pennavaire,Val Pennavaire - Erboristeria - Alta,Classic,11,8,2021,36
Flash,6b,6b,30,2,Italy,Val Pennavaire,Val Pennavaire - Erboristeria - Alta,Very Good,11,8,2021,32
Red point,7a+,7a+,14,1,Italy,Val Pennavaire,Val Pennavaire - Belvedere dei Nonni,Good,11,7,2021,42
Flash,6b+,6b+,18,1,Italy,Val Pennavaire,Val Pennavaire - Belvedere dei Nonni,Good,11,7,2021,34
Red point,6c+,6c+,16,2,Switzerland,Solothurner Jura,Solothurner Jura - Sendeturm,Classic,24,10,2021,38
Flash,6a+,6a+,30,2,Switzerland,Solothurner Jura,Solothurner Jura - Sendeturm,Very Good,23,10,2021,30
Red point,7a,7a,36,2,Switzerland,Jura,Jura - Mervelier - Ancien,Very Good,17,10,2021,40
Red point,7b,7b,35,2,Switzerland,Jura,Jura - Mervelier - Ancien,Very Good,16,10,2021,44
Flash,6b,6b,20,2,Switzerland,Jura,Jura - Mervelier - Ancien,Very Good,16,10,2021,32
Flash,6a+,6a+,15,2,Switzerland,Jura,Jura - Mervelier - Ancien,Very Good,10,9,2021,30
Flash,6c,6c,15,3,Switzerland,Jura,Jura - Mervelier - Ancien,Mega Classic,10,9,2021,36
Red point,6c,6c,15,1,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Good,24,9,2021,36
Red point,6b+,6b+,15,1,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Good,24,9,2021,34
Flash,6a,6a,15,2,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Very Good,24,9,2021,28
Flash,6c,6c,15,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,22,9,2021,36
Flash,6b,6b,15,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,22,9,2021,32
Flash,6b,6b,20,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,21,9,2021,32
Flash,6a+,6a+,30,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Classic,19,9,2021,30
Flash,7a,7a,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,19,9,2021,40
Red point,7a+,7a+,22,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,19,9,2021,42
Flash,6b+,6b+,20,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,19,9,2021,34
Flash,6b+,6b+,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Isola del Tesoro,Very Good,18,9,2021,34
Red point,7b,7b,25,3,Italy,Ogliastra,Ogliastra - Jerzu - Isola del Tesoro,Classic,17,9,2021,44
Flash,6b+,6b+,20,3,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Classic,15,9,2021,34
Flash,6c,6c,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Classic,15,9,2021,36
Flash,6b+,6b+,25,3,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Mega Classic,15,9,2021,34
Flash,6c+,6c+,25,3,Italy,Ogliastra,Ogliastra - Jerzu - Calice di Stelle,Classic,15,9,2021,38
Flash,6c,6c,30,3,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Mega Classic,14,9,2021,36
Flash,6c,6c,30,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,14,9,2021,36
Flash,6b,6b+,30,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,14,9,2021,32
Red point,7a+,7a+,15,2,Italy,Ogliastra,Ogliastra - Jerzu - Danze Verticali,Very Good,9,11,2021,42
Red point,7a+,7a+,15,2,Italy,Ogliastra,Ogliastra - Jerzu - Danze Verticali,Very Good,9,11,2021,42
Flash,6b,6b,12,2,Italy,Ogliastra,Ogliastra - Jerzu - Danze Verticali,Good,9,11,2021,32
Flash,6b+,6b+,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Isola del Tesoro,Very Good,9,10,2021,34
Flash,7a+,7a+,35,3,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Classic,9,9,2021,42
Flash,6b,6b,21,2,Italy,Ogliastra,Ogliastra - Ulassai - Bauarena,Very Good,9,9,2021,32
Red point,6c,6c,12,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,9,7,2021,36
Flash,6c,6c,20,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,9,7,2021,36
Flash,6b+,6b+,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Palazzo d'Inverno,Very Good,9,7,2021,34
Red point,7a,7a,18,2,Italy,Ogliastra,Ogliastra - Ulassai - Cascata Lecorci,Very Good,9,6,2021,40
Red point,7b,7b,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Spinnenfels,Very Good,21,8,2021,44
Flash,6b,6b,15,1,Switzerland,Solothurner Jura,Solothurner Jura - Spinnenfels,Very Good,21,8,2021,32
Flash,6c+,6c+,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Spinnenfels,Very Good,21,8,2021,38
Flash,6c,6c,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Spinnenfels,Very Good,21,8,2021,36
Flash,6c,6c,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Spinnenfels,Very Good,21,8,2021,36
Flash,6b,6b,17,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Papillion,Very Good,17,8,2021,32
Red point,7a+,7a+,15,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,15,8,2021,42
Flash,6c,6c,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Very Good,14,8,2021,36
Red point,6c,6c,15,1,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Very Good,14,8,2021,36
Flash,6c,6c,19,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Very Good,31,7,2021,36
Red point,6b+,6b,19,1,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Very Good,31,7,2021,34
Red point,7b,7b,19,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Very Good,31,7,2021,44
Flash,6b,6b,15,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,25,7,2021,32
Red point,6c,6c,35,2,France,Le Simoust,Le Simoust,Very Good,7,2,2021,36
Flash,6b+,6b+,35,2,France,Le Simoust,Le Simoust,Very Good,30,6,2021,34
Flash,6c+,6c+,33,2,France,Le Simoust,Le Simoust,Very Good,29,6,2021,38
Flash,6b,6b,30,2,France,Le Simoust,Le Simoust,Very Good,29,6,2021,32
Flash,5c,5c,10,0,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Good,19,6,2021,24
Red point,7a+,7a+,28,2,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Very Good,19,6,2021,42
Red point,7a+,7a+,10,2,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Good,19,6,2021,42
Red point,7a,7a,10,1,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Good,6,8,2021,40
Flash,6a+,6a+,22,2,Switzerland,Basler Jura,Basler Jura - Pelzmühletal - Zwillingsturm,Good,29,5,2021,30
Flash,6a+,6a+,22,2,Switzerland,Basler Jura,Basler Jura - Pelzmühletal - Zwillingsturm,Good,29,5,2021,30
Flash,7a,7a,25,2,Switzerland,Basler Jura,Basler Jura - Pelzmühletal - Zwillingsturm,Classic,22,5,2021,40
Flash,6a+,6a+,15,2,Switzerland,Basler Jura,Basler Jura - Steinegg - Welschhans,Very Good,5,9,2021,30
Flash,6b,6b,15,2,Switzerland,Basler Jura,Basler Jura - Steinegg - Welschhans,Very Good,5,9,2021,32
Red point,7b,7b,13,2,Switzerland,Basler Jura,Basler Jura - Rämelsberg - Chambre,Good,27,4,2021,44
Flash,6b+,6b+,22,1,Switzerland,Arcegno,Arcegno - Bianco Weiss,Very Good,24,4,2021,34
Flash,6b,6b,35,2,Switzerland,Sementina,Sementina - Redonda,Very Good,22,4,2021,32
Flash,5c+,5c+,18,1,Switzerland,Claro,Claro - Pallas,Good,21,4,2021,26
Flash,6b+,6b+,20,2,Switzerland,Claro,Claro - California,Very Good,20,4,2021,34
Flash,6c,6c,20,3,Switzerland,Claro,Claro - California,Very Good,20,4,2021,36
Red point,7a+,7a+,30,3,Switzerland,Brontallo,Brontallo - El Cat,Classic,19,4,2021,42
Red point,7a,7a,13,2,Switzerland,Arcegno,Arcegno - Bianco Weiss,Classic,18,4,2021,40
Flash,6b+,6b+,35,2,Switzerland,Sementina,Sementina - Redonda,Very Good,17,4,2021,34
Flash,6b,6b,35,3,Switzerland,Sementina,Sementina - Redonda,Classic,17,4,2021,32
Red point,7a+,7a+,20,2,Switzerland,Sementina,Sementina - Redonda,Very Good,17,4,2021,42
Red point,7a+,7a+,22,2,Switzerland,Sementina,Sementina - Redonda,Very Good,17,4,2021,42
Flash,6a+,6a+,13,1,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Good,4,9,2021,30
Flash,6c,6c,13,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Very Good,4,9,2021,36
Red point,7b,7b,16,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Very Good,4,9,2021,44
Flash,6a+,6a+,20,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Good,4,8,2021,30
Red point,7a,7a,17,2,Switzerland,Basler Jura,Basler Jura - Gempen - Sandührliwand,Classic,4,8,2021,40
Red point,7a+,7a+,23,2,Switzerland,Basler Jura,Basler Jura - Pelzmühletal - Grellingerwand,Good,4,5,2021,42
Flash,6b,6b,18,2,Switzerland,Basler Jura,Basler Jura - Risenberg - Gorillaface,Very Good,4,3,2021,32
Flash,6a+,6a+,17,1,Switzerland,Basler Jura,Basler Jura - Pelzmühletal - Zwillingsturm,Good,30,3,2021,30
Red point,6a+,6a+,27,1,Switzerland,Basler Jura,Basler Jura - Eichenberg - Seetalhöchi,Good,3,1,2021,30
Flash,6b,6b,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Isola del Tesoro,Good,23,9,2020,32
Flash,6c,6c,25,2,Italy,Ogliastra,Ogliastra - Jerzu - Isola del Tesoro,Very Good,23,9,2020,36
Red point,7a,7a+,25,3,Italy,Ogliastra,Ogliastra - Ulassai - Su Casteddu,Very Good,21,9,2020,40
Flash,6b,6b,38,2,Italy,Ogliastra,Ogliastra - Ulassai - Su Casteddu,Very Good,21,9,2020,32
Red point,7a,7a,25,3,Italy,Ogliastra,Ogliastra - Ulassai - Su Casteddu,Very Good,21,9,2020,40
Flash,6c+,6c+,20,2,Italy,Ogliastra,Ogliastra - Ulassai - Torre dei Venti,Very Good,20,9,2020,38
Flash,7a+,7a,30,3,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,19,9,2020,42
Flash,6c,6c,18,2,Italy,Ogliastra,Ogliastra - Ulassai - Cascata Lecorci,Very Good,18,9,2020,36
Red point,7a+,7a+,18,3,Italy,Ogliastra,Ogliastra - Ulassai - Cascata Lecorci,Very Good,18,9,2020,42
Flash,6b+,6b+,20,2,Italy,Ogliastra,Ogliastra - Ulassai - Torre dei Venti,Very Good,17,9,2020,34
Flash,6b+,6b+,20,3,Italy,Ogliastra,Ogliastra - Ulassai - Su Fundu 'e Simone,Very Good,16,9,2020,34
Flash,6c,6c,20,2,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,14,9,2020,36
Red point,7a+,7a+,20,2,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,14,9,2020,42
Flash,6a+,6a+,30,0,Italy,Ogliastra,Ogliastra - Baunei - Campo dei Miracoli - Ichnusa,Average,9,11,2020,30
Flash,5c,5c,15,0,Italy,Ogliastra,Ogliastra - Baunei - Campo dei Miracoli - Ichnusa,Average,9,11,2020,24
Red point,7a,7a,25,1,Italy,Ogliastra,Ogliastra - Baunei - Crêuza de Mä,Very Good,9,11,2020,40
Flash,7a,7a,22,1,Italy,Ogliastra,Ogliastra - Baunei - Crêuza de Mä,Good,9,11,2020,40
Red point,7a,7a,25,1,Italy,Ogliastra,Ogliastra - Baunei - Crêuza de Mä,Very Good,9,11,2020,40
Flash,7a,7a,22,1,Italy,Ogliastra,Ogliastra - Baunei - Crêuza de Mä,Very Good,9,11,2020,40
Flash,6b+,6b+,35,3,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,9,10,2020,34
Flash,6b,6b,27,2,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,9,9,2020,32
Flash,5c+,5c+,15,1,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Average,9,9,2020,26
Flash,6c,6c,30,2,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,9,9,2020,36
Flash,7a+,7a+,30,3,Italy,Ogliastra,Ogliastra - Baunei - Villaggio Gallico,Very Good,9,9,2020,42
Red point,7c,7b+,10,2,Switzerland,Solothurner Jura,Solothurner Jura - Farnernzähne - Sonnensturm,Very Good,19,8,2020,48
Red point,7a+,7a+,20,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Papillion,Classic,8,11,2020,42
Red point,7a,7a,15,2,Switzerland,Solothurner Jura,Solothurner Jura - Älpli,Very Good,8,9,2020,40
Red point,7a,7a,20,3,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Papillion,Classic,8,8,2020,40
Red point,6b+,6b+,22,2,Switzerland,Basler Jura,Basler Jura - Portifluh - Foggel,Very Good,8,1,2020,34
Red point,6b,6b,25,2,Switzerland,Basler Jura,Basler Jura - Portifluh - Foggel,Good,8,1,2020,32
Flash,6a+,6a+,10,0,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Good,7,12,2020,30
Red point,7a,7a,20,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,7,11,2020,40
Red point,7b,7b,20,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,7,2,2020,44
Flash,7a,7a,20,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,30,6,2020,40
Flash,6c+,6c+,30,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Notre Dame,Very Good,21,6,2020,38
Flash,6c,6c,18,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Arena,Very Good,21,6,2020,36
Flash,7a,6c+,25,2,Switzerland,Basler Jura,Basler Jura - Chastelfluh - Dildo,Very Good,21,6,2020,40
Red point,6b+,6b+,15,2,Italy,Val Pennavaire,Val Pennavaire - Falesia Rocca dell'Arma - Muri Rossi,Very Good,30,12,2019,34
Flash,6b,6b,32,3,Italy,Rifugio Zoia,Rifugio Zoia - Zoia Nuova Sud Ovest,Mega Classic,30,12,2019,32
Flash,6a,6a,15,2,Italy,Val Pennavaire,Val Pennavaire - Falesia Rocca dell'Arma - Muri Rossi,Very Good,30,12,2019,28
Flash,6a+,6a+,15,2,Italy,Val Pennavaire,Val Pennavaire - Falesia Rocca dell'Arma - Muri Rossi,Very Good,30,12,2019,30
Flash,6b+,6b+,17,3,Italy,Val Pennavaire,Val Pennavaire - Belvedere dei Nonni,Mega Classic,29,12,2019,34
Red point,6c,6c,18,3,Italy,Val Pennavaire,Val Pennavaire - Belvedere dei Nonni,Mega Classic,29,12,2019,36
Red point,7b,7b,12,1,Italy,Val Pennavaire,Val Pennavaire - Belvedere dei Nonni,Good,29,12,2019,44
Flash,6c,6c,20,1,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Average,28,12,2019,36
Flash,6b+,6b+,20,3,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Mega Classic,28,12,2019,34
Flash,7a+,7a+,15,2,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Very Good,28,12,2019,42
Flash,7a,7a,15,2,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Very Good,28,12,2019,40
Flash,6c,6c,18,2,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Very Good,26,12,2019,36
Flash,6b+,6b+,25,3,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Mega Classic,26,12,2019,34
Flash,6c+,6c+,25,3,Italy,Val Pennavaire,Val Pennavaire - Mondo Sommerso,Mega Classic,26,12,2019,38
Flash,6c,6c,17,2,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Very Good,25,12,2019,36
Red point,6b+,6b+,17,0,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Average,25,12,2019,34
Red point,7a+,7a+,35,2,Italy,Val Pennavaire,Val Pennavaire - Red up,Very Good,24,12,2019,42
Flash,6b+,6b+,25,2,Italy,Val Pennavaire,Val Pennavaire - Red up,Very Good,24,12,2019,34
Flash,6b+,6b+,30,2,Italy,Val Pennavaire,Val Pennavaire - Red up,Very Good,23,12,2019,34
Red point,7a+,7a+,25,3,Switzerland,Jura,Jura - Jolimont - Mur principal,Mega Classic,27,10,2019,42
Red point,7c,7c+,25,2,Switzerland,Schlänggen,Schlänggen - Schlänggen,Very Good,9,3,2019,48
Flash,6c,6c,20,0,France,Le Ponteil,Le Ponteil - La tour des anges,Average,9,2,2019,36
Flash,6c+,6c+,20,2,Switzerland,Basler Jura,Basler Jura - Eptingen - Wasserfalle,Mega Classic,31,8,2019,38
Flash,6a,6a,20,1,Switzerland,Basler Jura,Basler Jura - Eptingen - Wasserfalle,Very Good,31,8,2019,28
Flash,6c+,6c+,35,2,France,Le Simoust,Le Simoust,Very Good,19,8,2019,38
Flash,6c+,6c+,38,2,France,Le Simoust,Le Simoust,Very Good,19,8,2019,38
Flash,6b+,6b+,35,2,France,Ablon,Ablon - Mamy Tonic,Very Good,17,8,2019,34
Flash,7a,7a,40,3,France,Ablon,Ablon - Mamy Tonic,Mega Classic,17,8,2019,40
Flash,6c,6c,15,1,Switzerland,Schlänggen,Schlänggen - Schlänggen,Very Good,30,7,2019,36
Flash,7a,7a,18,2,Switzerland,Basler Jura,Basler Jura - Eptingen - Wasserfalle,Very Good,27,7,2019,40
Flash,7a+,7a+,20,2,Switzerland,Basler Jura,Basler Jura - Eptingen - Wasserfalle,Very Good,27,7,2019,42
Red point,7c,7c,25,3,Switzerland,Schlänggen,Schlänggen - Schlänggen,Very Good,18,7,2019,48
Red point,7a+,7a,35,2,France,Rocher de l’ombre,Rocher de l’ombre - Dernière balyses,Very Good,14,7,2019,42
Flash,7a,7b,30,2,France,Rocher de l’ombre,Rocher de l’ombre - Dernière balyses,Very Good,14,7,2019,40
