Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,7-,7-,20,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Good,10,5,2019,36
Flash,6-,6a,15,2,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Very Good,25,9,2019,28
Flash,7-,6b+,15,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Good,25,9,2019,36
Flash,7-,6b+,15,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Good,25,9,2019,36
Flash,5b,5b,15,2,Norway,Drammen,Drammen - Muserud - Diederet,Very Good,22,9,2019,22
Flash,6b,6b,22,2,Norway,Drammen,Drammen - Muserud - Diederet,Very Good,22,9,2019,32
Red point,7b+,7b+,20,3,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Classic,19,9,2019,46
Flash,6c+,6c+,25,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Very Good,19,9,2019,38
Flash,6c+,6c+,20,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Very Good,19,9,2019,38
Red point,7a,7a,20,3,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,18,9,2019,40
Flash,7a+,7a+,20,3,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,18,9,2019,42
Red point,6c,6c,20,1,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Average,17,9,2019,36
Flash,6a+,6a+,22,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Classic,17,9,2019,30
Flash,6a,6a,16,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Very Good,17,9,2019,28
Flash,6a,6a,28,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Mega Classic,17,9,2019,28
Flash,6c,6c,20,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Good,17,9,2019,36
Flash,6c+,6c+,20,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Very Good,17,9,2019,38
Red point,7a,7a,20,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Very Good,17,9,2019,40
Red point,7a+,7a+,25,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Classic,16,9,2019,42
Flash,6b+,6b+,20,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Average,16,9,2019,34
Flash,7a,7a,28,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Very Good,16,9,2019,40
Flash,6b,6b,15,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Good,16,9,2019,32
Flash,6b,6b,20,1,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Good,15,9,2019,32
Flash,6b+,6b+,30,2,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Very Good,15,9,2019,34
Flash,7a,7a,30,2,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Very Good,15,9,2019,40
Flash,7a,7a,25,3,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Mega Classic,15,9,2019,40
Flash,7a+,7a+,36,3,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Classic,15,9,2019,42
Flash,7a,7a,25,2,Greece,Kalymnos,Kalymnos - Armeos - Kalydna,Very Good,15,9,2019,40
Flash,6a,6a,32,3,Greece,Kalymnos,Kalymnos - Armeos - Olympic Wall,Very Good,14,9,2019,28
Flash,6b,6b,30,2,Greece,Kalymnos,Kalymnos - Armeos - Olympic Wall,Classic,14,9,2019,32
Flash,7b,7b,25,3,Greece,Kalymnos,Kalymnos - Armeos - Olympic Wall,Classic,14,9,2019,44
Flash,6c,6c,25,1,Greece,Kalymnos,Kalymnos - Armeos - Olympic Wall,Very Good,14,9,2019,36
Flash,5+,5+,20,3,Norway,Nissedal,Nissedal - Kjøberg - Skytebane,Very Good,31,8,2019,22
Red point,8-,8-,20,2,Norway,Hellerud,Hellerud,Very Good,21,8,2019,43
Red point,7a,7a,20,1,Norway,Hvalsberget,Hvalsberget - Rødstrupe,Good,8,7,2019,40
Flash,6,6a+,10,2,Norway,Husvik,Husvik - Grusveggen,Classic,8,3,2019,31
Flash,6+,6b,10,1,Norway,Husvik,Husvik - Grusveggen,Very Good,8,3,2019,34
Red point,7,7,8,0,Norway,Oddane,Oddane,Average,26,7,2019,38
Flash,7-,7-,8,2,Norway,Oddane,Oddane,Very Good,26,7,2019,36
Red point,7+,7+,10,1,Norway,Oddane,Oddane,Very Good,26,7,2019,40
Red point,6c+,6c+,8,0,Norway,Hammer'n,Hammer'n - Vesleveggen,Average,7,12,2019,38
Flash,7+,7+,23,2,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Very Good,7,5,2019,40
Red point,8-,8-,25,1,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Good,7,5,2019,43
Flash,7+,7+,20,2,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Very Good,7,5,2019,40
Red point,6c,6c,20,0,Norway,Hammer'n,Hammer'n - Sarajevo,Average,7,3,2019,36
Flash,7-,7-,20,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Supertramp,Good,7,2,2019,36
Flash,6,6,35,2,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Supertramp,Very Good,7,2,2019,31
Red point,7+/8-,7a+,15,2,Norway,Fetsund,Fetsund - Hovedveggen,Good,18,6,2019,42
Red point,7,7,17,1,Norway,Fetsund,Fetsund - Venstre,Good,18,6,2019,38
Red point,8-,8-,15,2,Norway,Fetsund,Fetsund - Venstre,Very Good,15,6,2019,43
Flash,7,7,22,2,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Very Good,6,2,2019,38
Flash,6+,6+,25,0,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Average,6,2,2019,34
Flash,6-,6-,20,0,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Good,31,5,2019,28
Flash,7 to 7+,7,23,3,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Classic,31,5,2019,33
Red point,7+/8-,7a+,25,3,Norway,Drammen,Drammen - Damtjern - Baker Sektoren,Mega Classic,31,5,2019,42
Red point,8-,8-,18,3,Norway,Fetsund,Fetsund - Hovedveggen,Classic,15,5,2019,43
Red point,6+,6+,15,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Good,5,8,2019,34
Flash,5,5,15,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Good,5,8,2019,19
Flash,6,6,20,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Very Good,5,8,2019,31
Flash,6,6,20,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Good,5,8,2019,31
Flash,7+,7+,13,2,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Tvergastein,Very Good,5,8,2019,40
Red point,8,8,17,2,Norway,Fetsund,Fetsund - Hovedveggen,Very Good,5,5,2019,46
Flash,7/7+,6c+,18,3,Norway,Drammen,Drammen - Bera - Storveggen,Classic,5,3,2019,39
Flash,5.10a,5.10a,32,2,United States,Denver,Denver - Clear Creek Canyon - Wall of the Nineties,Very Good,28,4,2019,28
Flash,5.11c,5.11c,31,2,United States,Denver,Denver - Clear Creek Canyon - Wall of the Nineties,Classic,28,4,2019,39
Flash,5.11b,5.11b,18,2,United States,Denver,Denver - Clear Creek Canyon - Wall of the Nineties,Good,28,4,2019,38
Flash,5.10b/c,5.10c,14,2,United States,Ouray,Ouray - Rotary Park - Rink Wall,Very Good,25,4,2019,31
Flash,5.11a,5.11a,14,2,United States,Ouray,Ouray - Rotary Park - Rink Wall,Very Good,25,4,2019,36
Flash,5.10b,5.10b,15,1,United States,Red Rock,Red Rock - First Pullout - Dog Wall,Good,15,4,2019,30
Flash,5.11b,5.11c,15,1,United States,Red Rock,Red Rock - First Pullout - Dog Wall,Very Good,15,4,2019,38
Red point,5.11d,5.11d,15,2,United States,Red Rock,Red Rock - First Pullout - Dog Wall,Very Good,15,4,2019,40
Red point,5.11c,5.11c,18,2,United States,Red Rock,Red Rock - Sandstone Quarry - Sandstone Quarry Central - Wake Up Wall,Very Good,15,4,2019,39
Flash,5.10d,5.10d,15,1,United States,Las Vegas,Las Vegas - Gun Club - Left (south) side,Very Good,13,4,2019,34
Flash,7+,7+,20,2,Norway,Missingmyr,Missingmyr - Main wall,Very Good,4,7,2019,40
Red point,8-,8-,20,2,Norway,Missingmyr,Missingmyr - Main wall,Classic,4,7,2019,43
Red point,7+,7+,10,0,Norway,Missingmyr,Missingmyr - Main wall,Average,4,7,2019,40
Flash,6,6,14,0,Norway,Missingmyr,Missingmyr - Main wall,Don't Bother,4,7,2019,31
Flash,7,7,13,2,Norway,Missingmyr,Missingmyr - Main wall,Good,31,3,2019,38
Red point,8-,8-,20,2,Norway,Missingmyr,Missingmyr - Main wall,Very Good,31,3,2019,43
Red point,7-,7-,12,0,Norway,Sandbakken,Sandbakken - Hovedveggen,Don't Bother,30,3,2019,36
Red point,7+,7+,20,2,Norway,Missingmyr,Missingmyr - Main wall,Very Good,23,3,2019,40
Red point,7,7,20,2,Norway,Missingmyr,Missingmyr - Main wall,Very Good,23,3,2019,38
Flash,5,5,27,2,Norway,Sandbakken,Sandbakken - Hovedveggen,Classic,27,10,2018,19
Flash,6b+,6b+,25,1,Norway,Drammen,Drammen - Muserud - Diederet,Good,21,10,2018,34
Red point,7a,7a,25,2,Norway,Drammen,Drammen - Muserud - Diederet,Very Good,14,10,2018,40
Red point,6b+,6b+,5,1,Norway,Hammer'n,Hammer'n - Vesleveggen,Don't Bother,10,7,2018,34
Red point,6b,6b,17,1,Norway,Hammer'n,Hammer'n - Svaveggen,Average,10,7,2018,32
Red point,6a+,6a+,20,1,Norway,Flatanger,Flatanger - Hanshallaren - Hans,Average,10,3,2018,30
Red point,7c,7c,17,2,Norway,Hammer'n,Hammer'n - Hoggtanna,Very Good,23,9,2018,48
Red point,6b,6b,20,2,Norway,Hammer'n,Hammer'n - Imsdal,Classic,23,9,2018,32
Red point,7+,7+,17,2,Norway,Fetsund,Fetsund - Hovedveggen,Classic,15,9,2018,40
Flash,7-,7-,20,2,Norway,Fetsund,Fetsund - Venstre,Good,15,9,2018,36
Red point,7+,7+,15,2,Norway,Hell,Hell - Go to Hell,Classic,14,8,2018,40
Red point,7-,7-,20,1,Norway,Hell,Hell - Råkkenroll,Average,14,8,2018,36
Red point,6+,6+,20,2,Norway,Hell,Hell - Lysere tider,Classic,14,8,2018,34
Red point,8,8,25,2,Norway,Hellerud,Hellerud,Very Good,8,7,2018,46
Red point,8,8,17,2,Norway,Fetsund,Fetsund - Hovedveggen,Very Good,8,5,2018,46
Red point,7b+,7b,17,2,Norway,Hammer'n,Hammer'n - Hoggtanna,Classic,22,7,2018,46
Red point,6c,6c,18,0,Norway,Hammer'n,Hammer'n - Imsdal,Don't Bother,7,3,2018,36
Flash,7-,7-,20,1,Norway,Hauktjern,Hauktjern - Gamlefeltet,Good,7,1,2018,36
Red point,6c,6c,14,1,Norway,Utsikten,Utsikten - Venstre,Average,30,6,2018,36
Red point,7+,7+,17,2,Norway,Fetsund,Fetsund - Hovedveggen,Classic,19,6,2018,40
Flash,7+,7+,17,3,Norway,Fetsund,Fetsund - Hovedveggen,Classic,19,6,2018,40
Red point,7-,7-,12,2,Norway,Fetsund,Fetsund - Venstre,Good,19,6,2018,36
Flash,6,6,10,1,Norway,Hauktjern,Hauktjern - Gamlefeltet,Average,6,10,2018,31
Flash,7,7,12,1,Norway,Hauktjern,Hauktjern - Gamlefeltet,Average,6,10,2018,38
Red point,7b+,7b+,14,2,Norway,Hammer'n,Hammer'n - Vesleveggen,Very Good,6,9,2018,46
Flash,7a+,7a+,22,3,Norway,Hammer'n,Hammer'n - Imsdal,Classic,6,9,2018,42
Flash,6b+,7-,20,2,Norway,Hammer'n,Hammer'n - Hoggtanna,Good,6,9,2018,34
Red point,7+,7+,10,1,Norway,Hellerud,Hellerud,Good,6,5,2018,40
Red point,7+/8-,8-,25,3,Norway,Hauktjern,Hauktjern - Gamlefeltet,Classic,6,3,2018,42
Flash,7,7,20,1,Norway,Hauktjern,Hauktjern - Gamlefeltet,Average,6,2,2018,38
Flash,7-,7-,20,2,Norway,Hauktjern,Hauktjern - Gamlefeltet,Very Good,6,2,2018,36
Red point,7+,7+,25,2,Norway,Hauktjern,Hauktjern - Gamlefeltet,Very Good,6,2,2018,40
Red point,7+,7+,10,1,Norway,Løkenhavna,Løkenhavna - Megaløkenhavna,Good,13,5,2018,40
Red point,7b,7b,12,1,Norway,Hammer'n,Hammer'n - Vesleveggen,Good,5,10,2018,44
Red point,7a+,7a+,22,1,Norway,Hammer'n,Hammer'n - Sarajevo,Good,5,10,2018,42
Red point,7 to 7+,6c+,25,3,Norway,Hellerud,Hellerud,Classic,5,8,2018,33
Flash,7/7+,6c+,15,1,Norway,Missingmyr,Missingmyr - Main wall,Good,30,4,2018,39
Red point,7+/8-,7a+,15,2,Norway,Missingmyr,Missingmyr - Main wall,Very Good,30,4,2018,42
Red point,6-,6-,20,1,Norway,Oksås,Oksås - Main wall,Good,29,4,2018,28
Flash,6+,6+,30,2,Norway,Oksås,Oksås - Main wall,Very Good,29,4,2018,34
Red point,8-,8-,20,2,Norway,Hellerud,Hellerud,Classic,26,4,2018,43
Red point,7+,7+,22,0,Norway,Hellerud,Hellerud,Good,24,4,2018,40
Red point,7+,7+,20,1,Norway,Hellerud,Hellerud,Very Good,24,4,2018,40
Red point,8-,8-,12,0,Norway,Sandbakken,Sandbakken - Hovedveggen,Good,22,4,2018,43
Flash,6+,6+,15,2,Norway,Fetsund,Fetsund - Hovedveggen,Good,4,7,2018,34
Flash,6b+,6b+,21,2,Spain,Mallorca,Mallorca - Llevant - Cala Magraner - Xorics,Good,4,3,2018,34
Red point,7a,7a,20,2,Spain,Mallorca,Mallorca - Llevant - Cala Magraner - Xorics,Good,4,3,2018,40
Flash,6b+,6b+,20,2,Spain,Mallorca,Mallorca - Llevant - Cala Magraner - Xorics,Good,4,3,2018,34
Flash,6a/a+,6a,22,2,Spain,Mallorca,Mallorca - Llevant - Cala Magraner - Xorics,Very Good,4,3,2018,29
Flash,6b,6b,15,1,Spain,Mallorca,Mallorca - Llevant - Cala Magraner - Pipiricot,Average,4,3,2018,32
Red point,7a,7a,30,3,Spain,Mallorca,Mallorca - Raiguer - Alaró - Chorreras,Mega Classic,4,2,2018,40
Flash,6a,6a,50,2,Spain,Mallorca,Mallorca - Serra de Tramuntana - Sa Gubia - Paret dels Coloms,Classic,4,1,2018,28
Flash,6a+,6a+,33,2,Spain,Mallorca,Mallorca - Serra de Tramuntana - Sa Gubia - Paret dels Coloms,Good,4,1,2018,30
Flash,6c+,6c+,27,2,Spain,Mallorca,Mallorca - Serra de Tramuntana - Port de Soller - Sa Cova,Classic,30,3,2018,38
Flash,6b,6b,27,2,Spain,Mallorca,Mallorca - Serra de Tramuntana - Port de Soller - Sa Cova,Classic,30,3,2018,32
Flash,6c,6c,30,3,Spain,Mallorca,Mallorca - Serra de Tramuntana - Port de Soller - Blobland,Mega Classic,30,3,2018,36
Flash,6a+,6a+,22,1,Spain,Mallorca,Mallorca - Serra de Tramuntana - Port de Soller - Blobland,Very Good,30,3,2018,30
Flash,6a,6a,28,2,Spain,Mallorca,Mallorca - Raiguer - Alaró - Kiko,Good,29,3,2018,28
Flash,6a,6a,28,2,Spain,Mallorca,Mallorca - Raiguer - Caimari - Comuna de Caimari,Good,28,3,2018,28
Flash,6b,6b,15,1,Spain,Mallorca,Mallorca - Raiguer - Caimari - Comuna de Caimari,Average,28,3,2018,32
Flash,6c+,6c+,18,2,Spain,Mallorca,Mallorca - Raiguer - Caimari - Comuna de Caimari,Good,28,3,2018,38
Flash,6c,6c,22,2,Spain,Mallorca,Mallorca - Raiguer - Caimari - Comuna de Caimari,Very Good,28,3,2018,36
Flash,6a+,6a+,24,2,Spain,Mallorca,Mallorca - Raiguer - Caimari - Comuna de Caimari,Good,28,3,2018,30
Red point,6c,6c,26,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Arabe,Good,1,5,2018,36
Red point,7a,7a,26,3,Spain,El Chorro,El Chorro - Escaleras - Escalera Arabe,Very Good,1,5,2018,40
Flash,6a,6a,30,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Arabe,Good,1,5,2018,28
Red point,6c,6c,33,1,Spain,El Chorro,El Chorro - Escaleras - Escalera Suiza + Navegador Pillar,Good,1,4,2018,36
Flash,6b,6b,20,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Suiza + Navegador Pillar,Good,1,4,2018,32
Red point,7a,7a,35,2,Spain,El Chorro,El Chorro - Frontales - Frontales Medias - Momia,Good,1,3,2018,40
Flash,7a+,7a+,85,2,Spain,El Chorro,El Chorro - Frontales - Frontales Medias - Momia,Good,1,3,2018,42
Flash,6a+,6a+,30,1,Spain,El Chorro,El Chorro - Frontales - Frontales Bajas - Castrojo,Good,1,2,2018,30
Red point,7a,7a,28,1,Spain,El Chorro,El Chorro - Frontales - Frontales Bajas - Los Albercones,Very Good,1,2,2018,40
Flash,6b+/c,6b+,30,1,Spain,El Chorro,El Chorro - Frontales - Frontales Bajas - Los Albercones,Average,1,2,2018,35
Flash,7a/a+,7a,25,2,Spain,El Chorro,El Chorro - Desplomilandia - Como la Vida Misma,Good,31,12,2017,41
Flash,6c+,6c+,18,2,Spain,El Chorro,El Chorro - Desplomilandia - Como la Vida Misma,Very Good,31,12,2017,38
Flash,6c+,6c+,30,2,Spain,El Chorro,El Chorro - Desplomilandia - Como la Vida Misma,Good,31,12,2017,38
Flash,6a+,6a+,31,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Arabe,Good,30,12,2017,30
Red point,7b,7b,22,3,Spain,El Chorro,El Chorro - Escaleras - Escalera Arabe,Very Good,30,12,2017,44
Red point,6b,6b,17,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Suiza + Navegador Pillar,Very Good,28,12,2017,32
Flash,6a,6a,16,1,Spain,El Chorro,El Chorro - Escaleras - Escalera Suiza + Navegador Pillar,Don't Bother,28,12,2017,28
Red point,7a,7a,25,2,Spain,El Chorro,El Chorro - Escaleras - Escalera Suiza + Navegador Pillar,Good,28,12,2017,40
Red point,7a,7a,30,3,Spain,El Chorro,El Chorro - Encantadas Area - Las Encantadas,Classic,28,12,2017,40
Red point,6c+,6c+,13,1,Norway,Hammer'n,Hammer'n - Svaveggen,Good,30,8,2017,38
Flash,5-,5-,20,1,Norway,Hauktjern,Hauktjern - Hovedfeltet,Good,23,7,2017,17
Red point,6b,6b,20,2,Norway,Hammer'n,Hammer'n - Imsdal,Good,7,2,2017,32
Red point,6b+,6b+,12,1,Norway,Hammer'n,Hammer'n - Imsdal,Average,7,2,2017,34
Red point,7b,7b,22,2,Norway,Hammer'n,Hammer'n - Kjipe vibber,Good,7,2,2017,44
Flash,7+,7+,24,2,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Drolldrops,Very Good,27,6,2017,40
Flash,6+,6+,25,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Supertramp,Average,27,6,2017,34
Flash,7-,7-,24,2,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Leningrad,Good,27,6,2017,36
Flash,6-,6-,22,1,Norway,Kolsås,Kolsås - Nedre Sydstup - Sektor Leningrad,Good,27,6,2017,28
Red point,7+/8-,8-,12,0,Norway,Fetsund,Fetsund - Hovedveggen,Average,20,6,2017,42
Flash,6c+,7+,15,2,Norway,Fetsund,Fetsund - Venstre,Very Good,20,6,2017,38
Flash,7-,7-,20,2,Norway,Missingmyr,Missingmyr - Main wall,Classic,28,5,2017,36
Flash,7,7,13,1,Norway,Missingmyr,Missingmyr - Main wall,Average,28,5,2017,38
Flash,6-,6-,20,0,Norway,Missingmyr,Missingmyr - Main wall,Average,28,5,2017,28
Flash,7-,7-,14,1,Norway,Missingmyr,Missingmyr - Main wall,Good,28,5,2017,36
Red point,6c,6c,25,2,Norway,Drammen,Drammen - Muserud - Diederet,Good,27,5,2017,36
Flash,6b+,6b+,25,1,Norway,Jarberget,Jarberget,Good,25,5,2017,34
Red point,7a,7a,25,2,Norway,Jarberget,Jarberget,Classic,25,5,2017,40
Flash,6b+,6b+,20,2,Norway,Jarberget,Jarberget,Good,25,5,2017,34
Flash,5+,5+,18,1,Norway,Hellerud,Hellerud,Average,23,5,2017,22
Red point,7-,7-,20,1,Norway,Hellerud,Hellerud,Average,23,5,2017,36
Red point,7b,7b,20,2,Norway,Hammer'n,Hammer'n - Imsdal,Classic,5,5,2017,44
Flash,6a,6a,13,1,Norway,Vannverket,Vannverket,Average,5,2,2017,28
Flash,6b+,6b+,10,1,Norway,Vannverket,Vannverket,Good,5,2,2017,34
Red point,6b+,6b+,15,1,Norway,Vannverket,Vannverket,Average,5,2,2017,34
Flash,6b+,6b+,17,2,Norway,Vannverket,Vannverket,Good,5,2,2017,34
Flash,7a,7a,18,2,Norway,Hammer'n,Hammer'n - Kjipe vibber,Classic,5,1,2017,40
Red point,7,7,6,2,Norway,Drammen,Drammen - Bera - Steinen,Classic,30,4,2017,38
Red point,7,7,8,3,Norway,Drammen,Drammen - Bera - Steinen,Classic,30,4,2017,38
Red point,7b+,7b,17,2,Norway,Hammer'n,Hammer'n - Hoggtanna,Classic,27,4,2017,46
Flash,6b+,6b+,22,1,Norway,Hammer'n,Hammer'n - Sarajevo,Average,27,4,2017,34
Red point,7a,7a,13,1,Norway,Hammer'n,Hammer'n - Hoggtanna,Classic,23,4,2017,40
Flash,6a+,6a+,15,2,Norway,Hammer'n,Hammer'n - Svaveggen,Very Good,23,4,2017,30
Flash,6b,6b,27,3,Norway,Drammen,Drammen - Muserud - Diederet,Mega Classic,22,4,2017,32
Flash,6b+,6b+,22,2,Norway,Drammen,Drammen - Muserud - Diederet,Classic,22,4,2017,34
Red point,7+,7+,17,2,Norway,Fetsund,Fetsund - Hovedveggen,Very Good,20,4,2017,40
Red point,7,7-,15,1,Norway,Fetsund,Fetsund - Venstre,Good,4,11,2017,38
Flash,5+,5+,15,2,Norway,Fetsund,Fetsund - Venstre,Average,4,11,2017,22
Red point,6a+,6a+,14,1,Norway,Utsikten,Utsikten - Venstre,Good,4,2,2017,30
Flash,6b+,6b+,14,1,Norway,Utsikten,Utsikten - Venstre,Good,4,2,2017,34
Flash,6+,6b,17,2,Norway,Drammen,Drammen - Hyggen - Gamle Hyggen,Very Good,26,3,2017,34
Flash,6+,6b,30,2,Norway,Drammen,Drammen - Hyggen - Gamle Hyggen,Classic,26,3,2017,34
Flash,5.10b,5.10b,66,0,South Korea,Ganhyeon-am,Ganhyeon-am,Average,18,2,2017,30
Flash,6c,6c,19,3,Thailand,Crazy Horse,Crazy Horse - The Archway,Good,1,5,2017,36
Flash,6c+,6c,18,3,Thailand,Crazy Horse,Crazy Horse - The Archway,Classic,1,5,2017,38
Flash,6a+,6a+,25,2,Thailand,Crazy Horse,Crazy Horse - The Furnace,Very Good,1,5,2017,30
Flash,6a+,6a+,23,2,Thailand,Crazy Horse,Crazy Horse - The Furnace,Classic,1,5,2017,30
Flash,6a+,6a,22,2,Thailand,Crazy Horse,Crazy Horse - Crazy Horse Area,Good,1,5,2017,30
Flash,7a+,6b,18,2,Thailand,Crazy Horse,Crazy Horse - Little Monkey Cove,Average,1,3,2017,42
Flash,6b+,6b+,26,2,Thailand,Crazy Horse,Crazy Horse - Buddha Buttress,Very Good,1,3,2017,34
Flash,6a,6a,19,1,Thailand,Crazy Horse,Crazy Horse - Anxiety State Crisis Cave,Good,1,3,2017,28
Flash,6b+,6b+,30,3,Thailand,Crazy Horse,Crazy Horse - The Furnace,Classic,1,2,2017,34
Flash,6b,6b,15,1,Thailand,Crazy Horse,Crazy Horse - The Horse Shoe,Average,1,2,2017,32
Flash,6a,6a,16,1,Thailand,Crazy Horse,Crazy Horse - The Junkyard,Good,30,12,2016,28
Flash,6b+,6b+,18,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,30,12,2016,34
Flash,6c,6c,19,3,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Classic,30,12,2016,36
Red point,6c+,6c+,16,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Classic,30,12,2016,38
Red point,7a+,7a+,22,3,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Mega Classic,29,12,2016,42
Flash,6c,6c,26,3,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,27,12,2016,36
Flash,6b,6b,16,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Good,27,12,2016,32
Flash,6c+,6c+,21,3,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Mega Classic,26,12,2016,38
Flash,6b,6b,13,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,26,12,2016,32
Red point,5.11d,5.11d,12,1,South Korea,"Namhansansung, Beomgul-am","Namhansansung, Beomgul-am",Average,20,11,2016,40
Red point,5.11c,5.11c,20,3,South Korea,Seonun-san,Seonun-san - Tugu-bawi,Classic,13,11,2016,39
Red point,5.12b,5.12b,19,3,South Korea,Seonun-san,Seonun-san - Soksal-bawi,Classic,11,12,2016,44
Flash,5.10c,5.10c,50,2,South Korea,Ganhyeon-am,Ganhyeon-am,Average,10,9,2016,32
Red point,5.12a,5.12a,13,3,South Korea,Seonun-san,Seonun-san - Soksal-bawi,Very Good,28,5,2016,42
Red point,5.12a,5.12a,20,3,South Korea,Seonun-san,Seonun-san - Soksal-bawi,Classic,28,5,2016,42
Red point,5.11a,5.11a,32,2,South Korea,Ganhyeon-am,Ganhyeon-am,Very Good,21,5,2016,36
Flash,5.10b,5.10b,18,2,South Korea,Ganhyeon-am,Ganhyeon-am,Average,21,5,2016,30
Red point,5.11c,5.11c,15,1,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Good,5,7,2016,39
Red point,5.11c,5.11c,15,1,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Good,5,5,2016,39
Red point,5.12a,5.12a,15,1,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Good,5,5,2016,42
Flash,5.11b,5.11b,15,2,South Korea,"Suri-san, Mae-bawi","Suri-san, Mae-bawi",Very Good,5,5,2016,38
Flash,5.11b,5.11b,17,3,South Korea,Seonun-san,Seonun-san - Soksal-bawi,Mega Classic,5,1,2016,38
Red point,5.11b,5.11b,14,1,South Korea,Seonun-san,Seonun-san - Tugu-bawi,Good,30,4,2016,38
Flash,5.10a,5.10a,20,0,South Korea,Ganhyeon-am,Ganhyeon-am,Average,4,10,2016,28
Flash,5.10b,5.10b,18,2,South Korea,Ganhyeon-am,Ganhyeon-am,Classic,4,10,2016,30
Flash,5.10a,5.10a,17,1,South Korea,Ganhyeon-am,Ganhyeon-am,Good,4,10,2016,28
Flash,5.11c,5.11c,32,2,South Korea,Ganhyeon-am,Ganhyeon-am,Good,4,10,2016,39
Flash,5.11a,5.11a,15,1,South Korea,"Namhansansung, Beomgul-am","Namhansansung, Beomgul-am",Good,26,3,2016,36
Flash,5.11a,5.11a,13,2,South Korea,"Namhansansung, Beomgul-am","Namhansansung, Beomgul-am",Good,26,3,2016,36
Flash,6a+,6a+,24,2,Thailand,Crazy Horse,Crazy Horse - The Furnace,Very Good,15,2,2016,30
Flash,6b,6b,27,2,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Very Good,15,2,2016,32
Flash,6a+,6a+,36,3,Thailand,Crazy Horse,Crazy Horse - Heart Wall,Classic,15,2,2016,30
