Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,6c+,6c+,20,2,France,Saint Pancrasse,Saint Pancrasse - La Muraille,Very Good,24,5,2019,38
Flash,6c,6c,20,2,France,Saint Pancrasse,Saint Pancrasse - La Muraille,Very Good,23,5,2019,36
Flash,7a+,7a,20,2,France,Vercors,Vercors - Le mur de Satan,Very Good,22,5,2019,42
Flash,7a+,7a+,20,0,France,Vercors,Vercors - Le mur de Satan,Average,22,5,2019,42
Flash,7a+,7a+,20,0,France,Vercors,Vercors - Le mur de Satan,Average,22,5,2019,42
Flash,7a,7a,20,0,France,Vercors,Vercors - Le mur de Satan,Average,18,5,2019,40
Flash,7b,7b+,25,2,France,Vercors,Vercors - Le mur de Satan,Very Good,18,5,2019,44
Red point,7b+,7b+,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,14,5,2019,46
Red point,8a,8a,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,5,7,2019,52
Red point,7c,7c,20,2,France,Vercors,Vercors - Le mur de Satan,Very Good,5,4,2019,48
Red point,7c+,7c+,20,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,5,4,2019,50
Red point,7b+,7b+,25,2,France,Vercors,Vercors - Le mur de Satan,Very Good,5,2,2019,46
Flash,7a,7a,20,2,France,Vercors,Vercors - Le mur de Satan,Very Good,5,1,2019,40
Red point,7c,7c,22,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,5,1,2019,48
Red point,7b,7b,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,29,4,2019,44
Red point,7b+,7b+,18,2,France,Le Glésy,Le Glésy - Bon B,Very Good,25,4,2019,46
Red point,7b,7b,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,23,4,2019,44
Red point,7c,7c,17,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,21,4,2019,48
Red point,7c,7c,35,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,21,4,2019,48
Flash,7a+,7a+,30,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,21,4,2019,42
Red point,7c,7c,18,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,20,4,2019,48
Flash,6c+,6c,17,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,20,4,2019,38
Flash,7a+,7a+,35,3,France,Vercors,Vercors - Le mur de Satan,Mega Classic,20,4,2019,42
Red point,7b+,7b,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,19,4,2019,46
Red point,8a,8a,17,2,France,La Flachère,La Flachère - Cascade d'Alloix,Very Good,17,4,2019,52
Red point,7b+,7b+,17,0,France,Le Glésy,Le Glésy - Bon B,Average,15,4,2019,46
Red point,7b+,7b+,20,3,France,Vercors,Vercors - Saint Paul de Varces - Vire du silence,Mega Classic,14,4,2019,46
Flash,7a+,7a+,20,2,France,Vercors,Vercors - Saint Paul de Varces - Vire du silence,Very Good,14,4,2019,42
Flash,7a,7a,20,2,France,Vercors,Vercors - Saint Paul de Varces - Vire du silence,Very Good,14,4,2019,40
Red point,7b,7b,18,3,France,La Chambotte,La Chambotte - Chambotte droite - Les couennes,Mega Classic,13,4,2019,44
Flash,7a+,7a+,40,3,France,La Chambotte,La Chambotte - Chambotte droite - Toit carré,Mega Classic,13,4,2019,42
Flash,7b,7b,25,3,France,La Chambotte,La Chambotte - Chambotte droite - Toit carré,Mega Classic,13,4,2019,44
Flash,7b+,7b+,35,2,France,La Chambotte,La Chambotte - Chambotte droite - Toit carré,Very Good,13,4,2019,46
Flash,7a+,7a+,32,3,France,La Chambotte,La Chambotte - Chambotte droite - Faucon,Mega Classic,13,4,2019,42
Red point,7b,7b,20,0,France,Le Glésy,Le Glésy - Bon B,Average,4,9,2019,44
Red point,7b+,7b+,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,4,6,2019,46
Red point,7b,7b,25,2,France,Venasque,Venasque - Quinsan,Very Good,4,5,2019,44
Flash,7b+,7b+,35,3,France,Saint-Léger du Ventoux,Saint-Léger du Ventoux - Nord,Mega Classic,4,2,2019,46
Flash,6c+,6c+,30,2,France,Saint-Léger du Ventoux,Saint-Léger du Ventoux - Nord,Mega Classic,4,2,2019,38
Flash,7b,7b,35,3,France,Saint-Léger du Ventoux,Saint-Léger du Ventoux - Nord,Mega Classic,4,2,2019,44
Flash,7a+,7a+,29,3,France,Saint-Léger du Ventoux,Saint-Léger du Ventoux - Nord,Mega Classic,4,2,2019,42
Flash,6c/c+,6c,25,2,France,Venasque,Venasque - Saint Pierre - La Réserve - La grande écaille / The giant flake,Very Good,4,1,2019,37
Flash,7a,7a,20,2,France,Venasque,Venasque - Saint Pierre - La Réserve - La maison troglodyte / the house in the cave,Very Good,31,3,2019,40
Flash,6a+,6a+,25,0,France,Le Glésy,Le Glésy - Bon B,Average,28,3,2019,30
Red point,7b,7b,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,28,3,2019,44
Flash,6b+,6b+,15,2,France,Vercors,Vercors - Le Rocher de l'Âne,Very Good,24,3,2019,34
Flash,6a,6a,15,0,France,La Chambotte,La Chambotte - Chambotte droite - Les couennes,Average,16,3,2019,28
Red point,7b,7b,18,3,France,La Chambotte,La Chambotte - Chambotte droite - Les couennes,Mega Classic,16,3,2019,44
Flash,7a,7a,22,2,France,La Chambotte,La Chambotte - Chambotte droite - Les couennes,Very Good,16,3,2019,40
Flash,6c+,6c+,20,2,France,La Chambotte,La Chambotte - Chambotte droite - Faucon,Very Good,16,3,2019,38
Flash,6c,6c,30,3,Italy,Bussoleno,Bussoleno - Los Area,Mega Classic,3,10,2019,36
Flash,6c+,6c+,30,2,Italy,Bussoleno,Bussoleno - Los Area,Very Good,3,10,2019,38
Red point,7c,7c,25,3,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Mega Classic,3,3,2019,48
Flash,6c,6c,15,0,France,Brison - Saint Innocent,Brison - Saint Innocent - Les Oliviers - 3,Average,3,2,2019,36
Flash,7a+,7a+,15,0,France,Brison - Saint Innocent,Brison - Saint Innocent - Les Oliviers - 3,Average,3,2,2019,42
Flash,7b,7b,15,2,France,Brison - Saint Innocent,Brison - Saint Innocent - Les Oliviers - 3,Very Good,3,2,2019,44
Flash,7b,7b,20,2,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Very Good,25,2,2019,44
Red point,7c,7c,25,3,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Mega Classic,25,2,2019,48
Flash,7b,7b,25,2,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Very Good,23,2,2019,44
Flash,7a+,7a+,30,2,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Very Good,23,2,2019,42
Red point,7b+,7b+,22,2,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Very Good,23,2,2019,46
Flash,7a,7a,23,3,France,Vercors,Vercors - Saint Paul de Varces - Conquête d'épaule,Mega Classic,23,2,2019,40
Flash,7b,7b,23,0,France,Carabins,Carabins - Centrale,Average,17,2,2019,44
Red point,7b,7b,24,0,France,Carabins,Carabins - Centrale,Average,17,2,2019,44
Flash,6a,6a,24,3,France,Carabins,Carabins - Centrale,Mega Classic,17,2,2019,28
Flash,6c,6c,24,2,France,Carabins,Carabins - Centrale,Very Good,17,2,2019,36
Red point,7b+,7b+,20,1,France,La Bastille,La Bastille - Mas d'Oris - Le grand mur,Good,16,2,2019,46
Flash,7a+,7a,17,1,France,La Bastille,La Bastille - Mas d'Oris - Le grand mur,Average,16,2,2019,42
Red point,7b,7b,24,2,France,Teigne,Teigne,Very Good,2,10,2019,44
Flash,6b,6b,24,2,France,Teigne,Teigne,Very Good,2,10,2019,32
Flash,7b,7b,25,3,France,Cirque des palabres,Cirque des palabres,Mega Classic,2,10,2019,44
Flash,7a+,7a+,22,2,France,Mur des caves,Mur des caves,Very Good,2,10,2019,42
Flash,7a,7a,25,2,France,Cirque des palabres,Cirque des palabres,Very Good,2,10,2019,40
Flash,6b+,6b+,24,2,France,Teigne,Teigne,Very Good,2,9,2019,34
Flash,6b,6b,24,2,France,Teigne,Teigne,Very Good,2,9,2019,32
Red point,6c,6c,24,2,France,Teigne,Teigne,Very Good,2,9,2019,36
Flash,7a,7a,24,3,France,Teigne,Teigne,Mega Classic,2,9,2019,40
Red point,7a,7a,24,2,France,Teigne,Teigne,Very Good,2,9,2019,40
Flash,7a,7a,35,3,France,Buoux,Buoux - Les Diamants,Mega Classic,30,12,2018,40
Flash,7a,7a,35,3,France,Buoux,Buoux - Les Diamants,Mega Classic,30,12,2018,40
Red point,7a+,7a+,30,3,France,Buoux,Buoux - Les Diamants,Mega Classic,29,12,2018,42
Flash,7b,7b,33,3,France,Buoux,Buoux - No Man's Land,Mega Classic,27,12,2018,44
Red point,7c,7c,25,3,France,Buoux,Buoux - Rêve,Mega Classic,26,12,2018,48
Flash,7a,7a,28,2,France,Buoux,Buoux - Le Styx,Mega Classic,26,12,2018,40
Flash,7a,7a,35,3,France,Buoux,Buoux - Le Nombril,Mega Classic,25,12,2018,40
Flash,7a,7a,20,2,France,Buoux,Buoux - T.C.F. (Turbo Cibi Facho),Very Good,25,12,2018,40
Red point,7b,7b,30,3,France,Buoux,Buoux - T.C.F. (Turbo Cibi Facho),Very Good,25,12,2018,44
Flash,7a,7a,25,3,France,Buoux,Buoux - T.C.F. (Turbo Cibi Facho),Mega Classic,24,12,2018,40
Flash,7a+,7a+,25,3,France,Buoux,Buoux - T.C.F. (Turbo Cibi Facho),Mega Classic,24,12,2018,42
Flash,7b+,7b+,30,3,France,Rocher des Aures,Rocher des Aures,Mega Classic,12,8,2018,46
Flash,7b+,7b+,23,3,France,Arbin,Arbin - Dessous,Mega Classic,18,11,2018,46
Flash,7b,7b,23,3,France,Arbin,Arbin - Dessous,Mega Classic,18,11,2018,44
Flash,6c+,6c+,17,2,France,La Flachère,La Flachère - Tunnel,Very Good,17,11,2018,38
Flash,6b+,6b+,17,2,France,La Flachère,La Flachère - Tunnel,Very Good,17,11,2018,34
Flash,6c,6c,17,3,France,La Flachère,La Flachère - Tunnel,Mega Classic,17,11,2018,36
Flash,7a+,7a+,35,0,France,Saint Didier,Saint Didier - Principal,Average,11,11,2018,42
Red point,7c+,7c+,25,3,France,Saint Didier,Saint Didier - Principal,Mega Classic,11,11,2018,50
Red point,7b+,7b+,20,0,France,Espace Comboire,Espace Comboire - Dévers,Average,11,10,2018,46
Red point,7b,7b,20,2,France,Espace Comboire,Espace Comboire - Dévers,Very Good,11,10,2018,44
Flash,7a,7a,19,2,France,Espace Comboire,Espace Comboire - Dévers,Very Good,11,10,2018,40
Flash,7a,7a,10,2,France,Buis-les-Baronnies,Buis-les-Baronnies - Baume Rousse - Droite Compétition,Very Good,11,4,2018,40
Flash,7a+,7a+,28,2,France,Buis-les-Baronnies,Buis-les-Baronnies - Baume Rousse - Gauche Compétition,Very Good,11,3,2018,42
Flash,8a,8a,30,2,France,Buis-les-Baronnies,Buis-les-Baronnies - Baume Rousse - Gauche Compétition,Very Good,11,3,2018,52
Red point,7c+,7c+,18,2,France,Marocaz,Marocaz - Haut,Very Good,21,10,2018,50
Flash,7c,7c,33,2,France,Marocaz,Marocaz - Haut,Very Good,21,10,2018,48
Red point,7b+,7b+,20,3,France,Mathes,Mathes,Very Good,20,10,2018,46
Flash,6c,6c,23,2,France,Mathes,Mathes,Very Good,20,10,2018,36
Red point,7b+,7b+,30,3,France,Mathes,Mathes,Mega Classic,20,10,2018,46
Red point,8a,8a,22,3,France,Les Rigauds,Les Rigauds - Tetrapak,Mega Classic,14,10,2018,52
Flash,7a+,7a+,13,2,France,Les Rigauds,Les Rigauds - Aragami,Very Good,14,10,2018,42
Flash,6c+,6c+,20,2,France,Les Rigauds,Les Rigauds - Old boys,Very Good,13,10,2018,38
Flash,6b,6b,15,2,France,Les Rigauds,Les Rigauds - Gnawa,Very Good,10,6,2018,32
Flash,7a+,7a+,15,2,France,Les Rigauds,Les Rigauds - Tip top,Very Good,10,6,2018,42
Flash,7c,7c,22,2,France,Les Rigauds,Les Rigauds - Tetrapak,Very Good,10,6,2018,48
Red point,8a,8a,25,3,France,Les Rigauds,Les Rigauds - Tetrapak,Classic,10,6,2018,52
Flash,7b+,7b+,22,3,France,Les Rigauds,Les Rigauds - Tetrapak,Mega Classic,10,6,2018,46
Flash,6c,6c,20,2,France,Vercors,Vercors - Coulmes - Presles - Pierrot Beach - Dalles,Very Good,30,9,2018,36
Red point,7c+,7c+,15,3,France,Vercors,Vercors - Coulmes - Presles - Pierrot Beach - Finales,Mega Classic,30,9,2018,50
Red point,7c+,7c+,45,3,France,Vercors,Vercors - Coulmes - Presles - Pierrot Beach - Finales,Mega Classic,30,9,2018,50
Flash,7b+,7b+,25,3,France,Vercors,Vercors - Coulmes - Presles - Pierrot Beach - Finales,Mega Classic,30,9,2018,46
Red point,7c,7c,17,2,France,La Flachère,La Flachère - Cascade d'Alloix,Very Good,15,9,2018,48
Red point,7b,7b,19,2,France,La Flachère,La Flachère - Cascade d'Alloix,Very Good,15,9,2018,44
Red point,7c+,7c+,19,3,France,La Flachère,La Flachère - Cascade d'Alloix,Mega Classic,9,11,2018,50
Red point,8a,8a,19,3,France,La Flachère,La Flachère - Cascade d'Alloix,Mega Classic,9,10,2018,52
Red point,7c,7c,20,3,France,La Flachère,La Flachère - Cascade d'Alloix,Mega Classic,9,9,2018,48
Flash,7b+,7b+,17,2,France,Marocaz,Marocaz - Bas,Very Good,9,8,2018,46
Flash,6c,6c,27,0,France,Marocaz,Marocaz - Bas,Average,9,8,2018,36
Flash,7b,7b,17,0,France,La Flachère,La Flachère - Tunnel,Average,9,4,2018,44
Flash,7a+,7a+,17,2,France,La Flachère,La Flachère - Tunnel,Very Good,9,4,2018,42
Flash,6a,6a,15,2,France,La Flachère,La Flachère - Tunnel,Very Good,9,4,2018,28
Red point,8a,8a,22,2,France,Marocaz,Marocaz - Bas,Very Good,9,2,2018,52
Red point,8a+,8a+,35,3,Italy,Rocca Bert (Envie),Rocca Bert (Envie),Mega Classic,9,1,2018,54
Flash,7b+,7b+,18,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Mega Classic,30,8,2018,46
Flash,7c+,7c+,30,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Mega Classic,30,8,2018,50
Flash,7b,7b,32,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Mega Classic,30,8,2018,44
Flash,7c+,7c+,25,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Mega Classic,30,8,2018,50
Flash,7b,7b,30,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,29,8,2018,44
Red point,7b,7c,18,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,29,8,2018,44
Flash,6c+,6b,30,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,29,8,2018,38
Flash,7b,7a+,40,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,29,8,2018,44
Flash,7a+,7a+,17,2,Italy,Val Pennavaire,Val Pennavaire - Astronave,Very Good,28,8,2018,42
Red point,8a,8a,38,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,27,8,2018,52
Red point,8a,8a,30,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,26,8,2018,52
Red point,8a,8a,30,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,26,8,2018,52
Red point,8a+,8a+,320,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,24,8,2018,54
Flash,7b+,7b+,25,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,23,8,2018,46
Red point,8a,8a,20,3,Italy,Pian Bernardo,Pian Bernardo - Cengia,Mega Classic,22,8,2018,52
Flash,8a,8a,32,3,Italy,Pian Bernardo,Pian Bernardo - Basso,Classic,22,8,2018,52
Flash,7b,7b,25,2,Italy,Pian Bernardo,Pian Bernardo - Cengia,Very Good,22,8,2018,44
Flash,7b,7b,30,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,18,8,2018,44
Red point,8a,8a,32,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,18,8,2018,52
Flash,6b,6b,18,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,18,8,2018,32
Flash,7a+,7a+,30,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,17,8,2018,42
Flash,7b,7b,25,2,Italy,Grottone di Cornarea,Grottone di Cornarea,Very Good,17,8,2018,44
Flash,7b,7b,25,3,Italy,Grottone di Cornarea,Grottone di Cornarea,Mega Classic,17,8,2018,44
Flash,7a,7a,20,0,Italy,Susa - Moncenisio,Susa - Moncenisio - Parete dei Cervi - Gravere,Average,16,8,2018,40
Red point,7c,7c,17,3,France,Col du Mollard,Col du Mollard,Mega Classic,8,12,2018,48
Flash,6a+,6a+,15,0,France,Col du Mollard,Col du Mollard,Average,8,12,2018,30
Red point,7c,7c,40,3,France,Col du Mollard,Col du Mollard,Mega Classic,8,12,2018,48
Red point,8a,8a,18,2,Italy,Val d'Aosta,Val d'Aosta - Gran Paradiso - L Onda,Very Good,8,8,2018,52
Red point,7c+,7c+,35,3,France,Col du Mollard,Col du Mollard,Mega Classic,29,7,2018,50
Flash,7b,7b,20,2,France,Col du Mollard,Col du Mollard,Very Good,29,7,2018,44
Flash,6a,6a,17,2,France,Col du Mollard,Col du Mollard,Very Good,29,7,2018,28
Flash,7c+,7c+,20,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,28,7,2018,50
Flash,7b+,7b+,15,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,28,7,2018,46
Red point,8a,8a,30,3,France,La Balme,La Balme - Cathédrale: Sector 5 & 6,Mega Classic,23,7,2018,52
Flash,7c,7c,35,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,21,7,2018,48
Flash,8a,8a,20,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,21,7,2018,52
Red point,8a+,8a+,30,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,21,7,2018,54
Flash,7b+,7b+,30,1,France,Vercors,Vercors - Tamée - La plage,Good,21,7,2018,46
Red point,7c+,7c+,25,2,France,Marocaz,Marocaz - Haut,Very Good,20,7,2018,50
Flash,7c+,7c+,27,3,France,Marocaz,Marocaz - Haut,Mega Classic,15,7,2018,50
Red point,8a,8a,35,2,France,Marocaz,Marocaz - Haut,Very Good,15,7,2018,52
Red point,7c+,7c+,18,2,France,Marocaz,Marocaz - Bas,Very Good,14,7,2018,50
Red point,7b,7b,18,0,France,Marocaz,Marocaz - Bas,Average,14,7,2018,44
Red point,8a,8a,18,2,France,Marocaz,Marocaz - Bas,Very Good,7,7,2018,52
Red point,6c+,6c+,17,0,France,Marocaz,Marocaz - Bas,Average,7,7,2018,38
Red point,8a+,8a+,22,3,France,Marocaz,Marocaz - Bas,Mega Classic,30,6,2018,54
Red point,8a,8a,20,3,France,Marocaz,Marocaz - Bas,Mega Classic,29,6,2018,52
Flash,6c+,6c+,20,0,France,Marocaz,Marocaz - Bas,Average,29,6,2018,38
Red point,7c,7c,16,2,France,Marocaz,Marocaz - Bas,Very Good,28,6,2018,48
Red point,8a,8a,32,2,France,Marocaz,Marocaz - Bas,Very Good,25,6,2018,52
Red point,7c,7c,20,3,France,Marocaz,Marocaz - Bas,Mega Classic,25,6,2018,48
Flash,6b+,6b+,19,2,France,Marocaz,Marocaz - Bas,Very Good,24,6,2018,34
Flash,6c,6c,20,2,France,Marocaz,Marocaz - Bas,Very Good,24,6,2018,36
Red point,8a,8a,40,3,France,Marocaz,Marocaz - Bas,Mega Classic,24,6,2018,52
Flash,6c+,6c+,25,2,France,Mathes,Mathes,Very Good,23,6,2018,38
Red point,7b,7b,40,3,France,Mathes,Mathes,Mega Classic,23,6,2018,44
Flash,7b,7b,17,2,France,Mathes,Mathes,Very Good,23,6,2018,44
Flash,6a+,6a+,17,0,France,Col du Coq,Col du Coq - Secteur C - Le rempart,Average,21,6,2018,30
Flash,6a,6a,17,0,France,Col du Coq,Col du Coq - Secteur C - Le rempart,Average,21,6,2018,28
Flash,7b,7b,25,3,France,Mathes,Mathes,Very Good,16,6,2018,44
Flash,7a+,7a+,25,3,France,Mathes,Mathes,Mega Classic,16,6,2018,42
Red point,7b+,7b+,15,2,France,Mathes,Mathes,Very Good,16,6,2018,46
Red point,7b+,7b+,25,3,France,La Cochette,La Cochette - Les Bruyères - Secteur 1,Mega Classic,6,3,2018,46
Flash,7a+,7a+,20,2,France,La Cochette,La Cochette - Les Bruyères - Secteur 1,Very Good,6,3,2018,42
Flash,7a+,7a+,23,3,France,La Cochette,La Cochette - Les Bruyères - Secteur 1,Mega Classic,6,2,2018,42
Red point,7c+,7c+,38,3,France,La Cochette,La Cochette - Les Bruyères - Secteur 1,Mega Classic,6,2,2018,50
Flash,7c,7c,35,3,France,La Cochette,La Cochette - Les Bruyères - Secteur 1,Mega Classic,6,2,2018,48
Flash,7a,7a,18,3,France,Saint Pancrasse,Saint Pancrasse - Le Bastion,Mega Classic,6,1,2018,40
Flash,6b+,6b+,18,2,France,Saint Pancrasse,Saint Pancrasse - Le Bastion,Very Good,6,1,2018,34
Red point,7c,7c,18,3,France,Saint Pancrasse,Saint Pancrasse - Le Bastion,Mega Classic,6,1,2018,48
Red point,7c+,7c+,35,2,France,Marocaz,Marocaz - Haut,Very Good,27,5,2018,50
Flash,7b,7b,32,3,France,Marocaz,Marocaz - Haut,Mega Classic,26,5,2018,44
Flash,7c+,7c+,35,3,France,Marocaz,Marocaz - Haut,Mega Classic,26,5,2018,50
Red point,8a+,8a+,35,3,France,Marocaz,Marocaz - Haut,Mega Classic,26,5,2018,54
Red point,8a+,8a+,33,3,France,Marocaz,Marocaz - Haut,Mega Classic,21,5,2018,54
Red point,8a,8a,28,3,France,Marocaz,Marocaz - Haut,Mega Classic,20,5,2018,52
Flash,8a,8a,30,3,France,Marocaz,Marocaz - Haut,Mega Classic,19,5,2018,52
Flash,7a,7a,33,2,France,Marocaz,Marocaz - Haut,Very Good,19,5,2018,40
Flash,7b,7b,20,2,France,Marocaz,Marocaz - Haut,Very Good,19,5,2018,44
Flash,7a,7a,20,3,France,La Balme,La Balme - Des Colonnettes: Sector 3,Very Good,13,5,2018,40
Flash,7b+,7b+,17,2,France,La Balme,La Balme - Big bang: Sector 7 & 8,Very Good,13,5,2018,46
Flash,7b+,7b+,15,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,5,9,2018,46
Red point,7c+,7c+,25,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,5,8,2018,50
Red point,8a,8a,15,2,France,Vercors,Vercors - Tamée - La plage,Very Good,5,8,2018,52
Flash,8a,8a,25,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,5,8,2018,52
Flash,7c,7b,35,3,France,Vercors,Vercors - Tamée - La plage,Mega Classic,5,7,2018,48
Red point,7b+,7b+,25,2,France,Vercors,Vercors - Tamée - La plage,Very Good,5,7,2018,46
Red point,8a,8a,20,3,France,Vercors,Vercors - Tamée - Presqu’île du Haut,Mega Classic,5,6,2018,52
Flash,7c,7c,35,3,France,Vercors,Vercors - Tamée - Presqu’île du Haut,Mega Classic,5,6,2018,48
Flash,7a+,7a+,25,3,France,Vercors,Vercors - Tamée - Presqu’île du Haut,Mega Classic,5,6,2018,42
Flash,6c+,6c+,30,3,France,Vercors,Vercors - Tamée - Presqu’île du Haut,Mega Classic,5,6,2018,38
Flash,7a+,7a+,13,3,France,Marocaz,Marocaz - Bas,Mega Classic,5,5,2018,42
Red point,7c,7c,20,3,France,Marocaz,Marocaz - Bas,Mega Classic,5,5,2018,48
Flash,7c,7c,32,2,France,Marocaz,Marocaz - Bas,Very Good,5,5,2018,48
Flash,7c,7c,35,3,France,Marocaz,Marocaz - Bas,Mega Classic,5,5,2018,48
Flash,7b,7b,17,3,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Very Good,28,4,2018,44
Flash,7a,7a,18,2,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Mega Classic,28,4,2018,40
Flash,7b,7b,18,2,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Mega Classic,28,4,2018,44
Flash,7a,7a,17,1,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Average,28,4,2018,40
Flash,6c,6c,18,2,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Very Good,28,4,2018,36
Flash,7b,7b,17,2,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Very Good,28,4,2018,44
Flash,7c,7c,17,3,Italy,Val Pennavaire,Val Pennavaire - Guggenheim - Grotta,Mega Classic,28,4,2018,48
Flash,7b,7b,20,2,France,Le Glésy,Le Glésy - Bon B,Very Good,22,4,2018,44
Red point,7c,7c,13,2,France,Le Glésy,Le Glésy - Bon B,Very Good,22,4,2018,48
Red point,7b,7b,20,0,France,Le Glésy,Le Glésy - Bon B,Average,22,4,2018,44
Flash,6c+,7a,23,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,38
Flash,7a,7a,20,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,40
Flash,7a+,7a+,17,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,42
Flash,7a+,7a+,19,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,42
Flash,7c,7c,25,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,48
Red point,7c+,7c+,15,3,France,Bellecombe en Bauges,Bellecombe en Bauges - Main Wall,Mega Classic,21,4,2018,50
Red point,7a+,7a+,17,3,France,Marocaz,Marocaz - Bas,Mega Classic,15,4,2018,42
Red point,7b,7b,15,3,France,Marocaz,Marocaz - Bas,Mega Classic,15,4,2018,44
Flash,6c+,6c+,30,2,France,Marocaz,Marocaz - Bas,Very Good,15,4,2018,38
Red point,7b+,7b+,25,0,France,Cornailles,Cornailles - Topolino,Average,14,4,2018,46
Flash,7a,7a+,13,1,France,Cornailles,Cornailles - Topolino,Average,14,4,2018,40
Flash,7a+,7a+,25,2,France,Cornailles,Cornailles - Topolino,Very Good,14,4,2018,42
Flash,7b,7b,25,2,France,Cornailles,Cornailles - Topolino,Very Good,14,4,2018,44
Flash,7a,7a,25,2,France,Cornailles,Cornailles - Topolino,Very Good,14,4,2018,40
Red point,7b+,7b+,25,2,France,Arbin,Arbin - Haut,Very Good,4,8,2018,46
Flash,7b,7b+,30,3,France,Arbin,Arbin - Haut,Mega Classic,4,8,2018,44
Flash,7b+,7b+,22,2,France,Arbin,Arbin - Haut,Very Good,4,8,2018,46
Flash,6b,6b,23,2,France,Carabins,Carabins - Centrale,Very Good,4,7,2018,32
Flash,7b,7b,25,3,France,Carabins,Carabins - Centrale,Mega Classic,4,7,2018,44
Flash,7a+,7a+,23,2,France,Carabins,Carabins - Centrale,Very Good,4,7,2018,42
Flash,7a,7a,23,2,France,Carabins,Carabins - Centrale,Very Good,4,7,2018,40
Flash,7a+,7a+,23,3,France,Carabins,Carabins - Centrale,Mega Classic,4,7,2018,42
Flash,6c,6c,30,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - La Fontana,Mega Classic,4,1,2018,36
Flash,7a,7a,18,3,Italy,Val Pennavaire,Val Pennavaire - Bausu - La Fontana,Mega Classic,4,1,2018,40
