Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,7-,7-,22,2,Germany,Taunus,Taunus - Burg Hohlenfels - Burgwand,Mega Classic,18,4,2020,30
Flash,7-,7-,10,2,Germany,Taunus,Taunus - Grauer Stein - Westwand,Very Good,4,3,2020,30
Red point,6+,6+,15,2,Germany,Hainstadt,Hainstadt,Very Good,18,3,2020,28
Red point,8-,8-,13,2,Germany,Hainstadt,Hainstadt,Classic,18,3,2020,38
Red point,7,7,14,2,Germany,Todtnauer Klettergarten,Todtnauer Klettergarten - Schwimmbadfels,Very Good,15,3,2020,32
Flash,6+,6+,10,1,Germany,Todtnauer Klettergarten,Todtnauer Klettergarten - Schwimmbadfels,Good,15,3,2020,28
Flash,5c,5c,20,2,Italy,Nago,Nago - Belvedere - Sector B,Classic,10,4,2019,24
Flash,5c,5c,22,1,Italy,Nago,Nago - Belvedere - Sector B,Very Good,10,3,2019,24
Red point,7a+,7a+,15,2,Italy,Nago,Nago - Belvedere - Sector B,Classic,10,3,2019,42
Red point,6c+,6c+,50,3,Italy,Valle del Sarca,Valle del Sarca - San Siro - C,Mega Classic,10,1,2019,38
Flash,6b,6b,20,2,Italy,Valle del Sarca,Valle del Sarca - San Siro - B,Very Good,10,1,2019,32
Flash,5b,5b,12,2,Italy,Nago,Nago - Massi delle Traole - Peter Pan,Good,30,9,2019,22
Red point,6b,6b,7,2,Italy,Nago,Nago - Massi delle Traole - Pippi Calzelunghe,Very Good,30,9,2019,32
Flash,6b+,6b+,6,3,Italy,Nago,Nago - Massi delle Traole - Pippi Calzelunghe,Classic,30,9,2019,34
Flash,6a,6a,22,2,Italy,Nago,Nago - Belvedere - Sector B,Very Good,27,9,2019,28
Flash,6b,6b,16,2,Italy,Nago,Nago - Belvedere - Sector B,Classic,27,9,2019,32
Red point,6a,6a,25,3,Italy,Nago,Nago - Falesia Segrom - Sector B,Very Good,26,9,2019,28
Flash,6a+,6a+,25,2,Italy,Nago,Nago - Falesia Segrom - Sector B,Very Good,26,9,2019,30
Flash,6b+,6b+,30,3,Italy,Nago,Nago - Falesia Segrom - Sector B,Mega Classic,26,9,2019,34
Flash,6-,6-,150,2,Italy,Valle del Sarca,Valle del Sarca - Monte Colt - San Paolo - Parete di San Paolo - Nord,Good,25,9,2019,22
Red point,6b+,6b+,25,2,Italy,Regina del Lago,Regina del Lago - Sector C,Very Good,24,9,2019,34
Flash,6a+,6a+,100,3,Italy,Regina del Lago,Regina del Lago - Seconda Fascia,Very Good,24,9,2019,30
Flash,5c,5c,15,2,Italy,Nago,Nago - Falesia Segrom - Sector A,Good,22,9,2019,24
Flash,5b,5b,15,1,Italy,Nago,Nago - Falesia Segrom - Sector A,Very Good,22,9,2019,22
Flash,6a,6a,15,2,Italy,Nago,Nago - Falesia Segrom - Sector A,Classic,22,9,2019,28
Flash,5,5,12,1,Germany,Reinhäuser Wald,Reinhäuser Wald - Reinhausen - Knubbelwand,Very Good,15,9,2019,18
Flash,6-,6-,20,1,Germany,Ziegelhausen,Ziegelhausen - Ziegelhausen II,Very Good,25,8,2019,22
Red point,5b,5b,12,2,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Mega Classic,8,11,2019,22
Flash,6a+,6a+,18,2,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Classic,8,11,2019,30
Flash,6a+,6a+,18,2,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Good,8,11,2019,30
Red point,7a+,7a+,15,2,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Classic,8,10,2019,42
Red point,5b+,5b+,12,1,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Very Good,8,10,2019,23
Red point,6+,6+,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,29,7,2019,28
Red point,6,6,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,29,7,2019,24
Flash,5b,5b,12,2,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Mega Classic,31,5,2019,22
Red point,6+,6+,25,3,Germany,Hainstadt,Hainstadt,Mega Classic,5,5,2019,28
Red point,8-,8-,24,2,Germany,Hainstadt,Hainstadt,Classic,5,5,2019,38
Red point,6b,6b,20,2,France,Vosges du Nord,Vosges du Nord - Windstein - La bauge,Very Good,5,3,2019,32
Flash,6a,6a,20,2,France,Vosges du Nord,Vosges du Nord - Windstein - La bauge,Classic,5,3,2019,28
Red point,7a,7a,25,3,France,Vosges du Nord,Vosges du Nord - Windstein - Les douves (haut),Classic,5,3,2019,40
Red point,5b,5b,10,1,France,Vosges du Nord,Vosges du Nord - Windstein - Cryptospit,Very Good,5,3,2019,22
Red point,6a+,6a+,15,2,France,Vosges du Nord,Vosges du Nord - Windstein - Cryptospit,Very Good,5,3,2019,30
Red point,6a+,6a+,15,2,France,Vosges du Nord,Vosges du Nord - Windstein - Cryptospit,Very Good,5,2,2019,30
Flash,5b,5b,15,3,France,Vosges du Midi,Vosges du Midi - Le Saut du Prince Charles - Rocher du haut,Classic,15,4,2019,22
Red point,5,5,11,2,Germany,Bessenbach,Bessenbach - Amphitheater,Very Good,4,7,2019,18
Red point,7+,7+,20,2,Germany,Bessenbach,Bessenbach - Amphitheater,Very Good,4,6,2019,34
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Good,17,2,2019,22
Red point,6+,6+,15,2,Germany,Hainstadt,Hainstadt,Very Good,17,2,2019,28
Red point,7-,7-,15,2,Germany,Hainstadt,Hainstadt,Very Good,17,2,2019,30
Red point,6c+,6c+,12,2,Spain,Tenerife,Tenerife - North - Vistamar,Very Good,30,12,2018,38
Flash,5b,5,10,1,Spain,Tenerife,Tenerife - North - Vistamar,Good,30,12,2018,22
Red point,6b+,6b+,20,2,Spain,Tenerife,Tenerife - South - Planeta Zarza - Jupiter,Classic,29,12,2018,34
Flash,6a,6b,20,2,Spain,Tenerife,Tenerife - South - Planeta Zarza - Saturno,Good,29,12,2018,28
Flash,5c,5,20,2,Spain,Tenerife,Tenerife - Parque Nacional del Teide - Cañada del Capricho - Aureola,Very Good,27,12,2018,24
Flash,6a+,6a+,25,2,Spain,Tenerife,Tenerife - South - El Rio - Presa,Very Good,25,12,2018,30
Flash,6a/a+,6a,15,2,Spain,Tenerife,Tenerife - North - Vistamar,Classic,24,12,2018,29
Flash,6b+/c,6b+,13,1,Spain,Tenerife,Tenerife - North - Vistamar,Very Good,24,12,2018,35
Flash,6b+,6b+,22,3,Spain,Tenerife,Tenerife - South - Planeta Zarza - Saturno,Mega Classic,23,12,2018,34
Flash,5c,6a,20,2,Spain,Tenerife,Tenerife - South - Planeta Zarza - Saturno,Very Good,23,12,2018,24
Flash,6a,6a,14,2,Spain,Tenerife,Tenerife - South - Planeta Zarza - Saturno,Classic,21,12,2018,28
Flash,6a+,6a+,16,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Vivac Derecha,Very Good,20,12,2018,30
Flash,5b,5,22,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Vivac Derecha,Good,20,12,2018,22
Flash,6a+,6b,16,3,Spain,Tenerife,Tenerife - North - Vistamar,Mega Classic,18,12,2018,30
Flash,6a+,6a+,12,2,Spain,Tenerife,Tenerife - North - Vistamar,Classic,18,12,2018,30
Flash,6a,6a,12,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Sus Villa,Good,16,12,2018,28
Red point,5c,5+,10,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Sus Villa,Good,16,12,2018,24
Flash,6a,5c,20,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Pena del Lunes,Very Good,16,12,2018,28
Flash,6b,6b,10,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Pena del Lunes,Classic,16,12,2018,32
Red point,6c,6c,18,2,Spain,Tenerife,Tenerife - South - Arico Arriba - Pena del Lunes,Classic,16,12,2018,36
Flash,6b+,6b+,18,3,Spain,Tenerife,Tenerife - South - Arico Abajo - Pepino,Mega Classic,16,12,2018,34
Red point,6,6,15,1,Germany,Hainstadt,Hainstadt,Very Good,11,4,2018,24
Red point,7+/8-,8-,14,2,Germany,Hainstadt,Hainstadt,Very Good,11,4,2018,36
Red point,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,20,10,2018,28
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,20,10,2018,22
Red point,7-,7-,15,2,Germany,Hainstadt,Hainstadt,Very Good,14,10,2018,30
Red point,8-/8,8,14,2,Germany,Hainstadt,Hainstadt,Very Good,14,10,2018,39
Red point,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,14,10,2018,28
Flash,4+,4+,15,1,Germany,Hainstadt,Hainstadt,Good,10,10,2018,15
Flash,7-,7-,15,2,Germany,Hainstadt,Hainstadt,Very Good,10,10,2018,30
Flash,6+,6+,15,2,Germany,Hainstadt,Hainstadt,Very Good,10,10,2018,28
Red point,8,8,14,2,Germany,Hainstadt,Hainstadt,Very Good,10,6,2018,40
Red point,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,10,6,2018,28
Red point,7-,7-,13,2,Germany,Hainstadt,Hainstadt,Classic,10,6,2018,30
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,10,6,2018,22
Flash,5,5,15,2,Germany,Taunus,Taunus - Zacken - Großer Zacken,Very Good,10,3,2018,18
Flash,4+,4+,15,2,Germany,Taunus,Taunus - Zacken - Großer Zacken,Good,10,3,2018,15
Flash,6+,6+,15,2,Germany,Taunus,Taunus - Zacken - Großer Zacken,Good,10,3,2018,28
Flash,6-,6-,15,2,Germany,Taunus,Taunus - Zacken - Großer Zacken,Good,10,3,2018,22
Flash,4-,4-,15,1,Germany,Taunus,Taunus - Zacken - Großer Zacken,Average,10,3,2018,13
Red point,6/6+,6+,23,3,Germany,Bessenbach,Bessenbach - Amphitheater,Classic,22,9,2018,26
Red point,7+/8-,7+,14,2,Germany,Bessenbach,Bessenbach - Amphitheater,Very Good,22,9,2018,36
Flash,6+,6+,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,15,9,2018,28
Red point,6+,6+,16,3,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,15,9,2018,28
Red point,7-,7-,12,0,Germany,Bessenbach,Bessenbach - Schutthalde,Average,15,9,2018,30
Red point,7-,7-,12,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,15,9,2018,30
Flash,5-,4+ 4b,17,2,Germany,Schriesheim,Schriesheim - 3. Wandstufe,Very Good,9,9,2018,16
Flash,6-,6-,75,3,Germany,Donautal,Donautal - Schreyfels - Dülferverschneidung,Mega Classic,9,1,2018,22
Flash,5c,5c,25,3,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Courant d'air,Mega Classic,8,5,2018,24
Flash,5c,5c,16,2,France,Vosges du Nord,Vosges du Nord - Windstein - Capitaine Crochet,Classic,8,4,2018,24
Flash,6a,6a,18,3,France,Vosges du Nord,Vosges du Nord - Rocher Philippe,Mega Classic,8,3,2018,28
Red point,7+,7+,13,2,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Obertrubach - Reichelsmühler Wand,Mega Classic,20,7,2018,34
Flash,6,6,13,1,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Obertrubach - Reichelsmühler Wand,Very Good,20,7,2018,24
Flash,7-,7-,8,2,Germany,Frankenjura Nord,Frankenjura Nord - Fränkische Schweiz - Obertrubach - Reichelsmühler Wand,Very Good,20,7,2018,30
Flash,7-,7-,30,2,Germany,Heubach,Heubach,Classic,7,10,2018,30
Flash,6,6,30,2,Germany,Heubach,Heubach,Classic,7,10,2018,24
Flash,5+,5+,10,1,Germany,Heubach,Heubach,Good,7,10,2018,20
Flash,6a,6a,22,2,Luxembourg,Berdorf,Berdorf - Infernale,Very Good,7,1,2018,28
Flash,6b,6b,20,2,Luxembourg,Berdorf,Berdorf - Infernale,Classic,7,1,2018,32
Flash,5c+,5c,22,1,Luxembourg,Berdorf,Berdorf - Tempête,Good,30,6,2018,26
Red point,6c+,6c+,25,2,Luxembourg,Berdorf,Berdorf - Infernale,Classic,30,6,2018,38
Flash,5c+,5c+,25,2,Luxembourg,Berdorf,Berdorf - Gentiane,Very Good,29,6,2018,26
Flash,7-,7-,20,3,Germany,Ziegelhausen,Ziegelhausen - Ziegelhausen II,Mega Classic,6,3,2018,30
Flash,6c,6c,25,2,Greece,Kalymnos,Kalymnos - Sikati Bay - The Beach,Very Good,19,5,2018,36
Flash,5c+,5c+,25,1,Greece,Kalymnos,Kalymnos - Telendos - Glaros,Very Good,18,5,2018,26
Flash,6a+,6a+,25,1,Greece,Kalymnos,Kalymnos - Telendos - Glaros,Very Good,18,5,2018,30
Red point,7a,7a,20,2,Greece,Kalymnos,Kalymnos - Telendos - Glaros,Classic,18,5,2018,40
Red point,7a,7a,30,2,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Mega Classic,17,5,2018,40
Red point,6a,5c+,15,1,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Very Good,17,5,2018,28
Flash,6b,6b,20,2,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,15,5,2018,32
Flash,6c,6c,20,2,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,15,5,2018,36
Red point,6c,6c,20,2,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,15,5,2018,36
Flash,5c,5c,25,1,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,15,5,2018,24
Red point,6c+,7a,18,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Diagoras Cave,Mega Classic,14,5,2018,38
Flash,6c+,6c+,25,3,Greece,Kalymnos,Kalymnos - Skalia - Ghost Kitchen - Ghost Kitchen,Very Good,13,5,2018,38
Flash,6a+,6a+,18,2,Greece,Kalymnos,Kalymnos - Sikati Bay - The Beach,Very Good,5,11,2018,30
Flash,6a,6a,18,0,Greece,Kalymnos,Kalymnos - Sikati Bay - The Beach,Good,5,11,2018,28
Flash,6b,6b,20,1,Greece,Kalymnos,Kalymnos - Sikati Bay - The Beach,Very Good,5,11,2018,32
Flash,5c+,5c+,20,3,Greece,Kalymnos,Kalymnos - Sikati Bay - The Beach,Good,5,11,2018,26
Red point,7a,7a,15,3,Greece,Kalymnos,Kalymnos - Arginonta - Arhi - Arhi Main,Very Good,5,10,2018,40
Flash,6a,6a,25,1,Greece,Kalymnos,Kalymnos - Arginonta - Arhi - Arhi Main,Good,5,10,2018,28
Flash,5c,5c,20,2,Greece,Kalymnos,Kalymnos - Armeos - Dolphin Bay,Classic,5,9,2018,24
Flash,6b,6b,20,2,Greece,Kalymnos,Kalymnos - Armeos - Dolphin Bay,Very Good,5,9,2018,32
Flash,6a,6a,20,2,Greece,Kalymnos,Kalymnos - Armeos - Dolphin Bay,Classic,5,9,2018,28
Flash,5c+,5c+,20,1,Greece,Kalymnos,Kalymnos - Armeos - Dolphin Bay,Very Good,5,9,2018,26
Red point,6,6,13,2,Germany,Hainstadt,Hainstadt,Average,29,4,2018,24
Flash,6a+,6a+,18,2,France,Vosges du Nord,Vosges du Nord - Rocher Philippe,Mega Classic,15,4,2018,30
Flash,5b+,5b+,12,1,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Very Good,15,4,2018,23
Flash,5c+,5c+,12,1,France,Vosges du Nord,Vosges du Nord - Château du Waldeck - Les mains noires,Very Good,15,4,2018,26
Flash,4c,4c,12,2,Spain,Montesa,Montesa - La Mola de Montesa - Tormo Gros oeste,Very Good,9,11,2017,18
Flash,5c,5c,12,2,Spain,Montesa,Montesa - La Mola de Montesa - Tormo Gros oeste,Very Good,9,11,2017,24
Flash,5c+/6a,6a,14,2,Spain,Montesa,Montesa - La Mola de Montesa - Tormo Gros norte,Good,9,11,2017,27
Red point,6b+,6b+,16,2,Spain,Montesa,Montesa - La Mola de Montesa - Tormo Gros norte,Good,9,11,2017,34
Flash,5c,5c,16,2,Spain,Montesa,Montesa - La Mola de Montesa - Paret de la Mola,Very Good,9,11,2017,24
Flash,5c,5c,14,2,Spain,Montesa,Montesa - La Mola de Montesa - Paret de la Mola,Classic,9,11,2017,24
Flash,6a+,6a+,14,2,Spain,Montesa,Montesa - La Mola de Montesa - Paret de la Mola,Good,9,11,2017,30
Flash,6a,6a,18,2,Spain,Buñol,Buñol - Carcalín - Corral de Cabras,Classic,9,10,2017,28
Flash,4+,4+,12,2,Spain,Buñol,Buñol - Carcalín - Corral de Cabras,Good,9,10,2017,15
Flash,5a,5a,10,1,Spain,Ontinyent,Ontinyent - La Visera,Good,9,9,2017,20
Flash,4a,4a,10,1,Spain,Ontinyent,Ontinyent - La Visera,Good,9,9,2017,14
Flash,6b+,6b+,13,3,Spain,Ontinyent,Ontinyent - La Visera,Very Good,9,9,2017,34
Flash,6a+,6a+,12,1,Spain,Ontinyent,Ontinyent - La Visera,Good,9,9,2017,30
Flash,6a+,6a+,15,2,France,Vosges du Nord,Vosges du Nord - Windstein - Cryptospit,Very Good,27,8,2017,30
Flash,6a+,6a+,15,2,France,Vosges du Nord,Vosges du Nord - Windstein - Cryptospit,Very Good,27,8,2017,30
Flash,6a+,6a+,21,0,France,Vosges du Nord,Vosges du Nord - Windstein - Cochons,Don't Bother,27,8,2017,30
Flash,6b,6b,8,2,France,Vosges du Nord,Vosges du Nord - Langenfels - Nobody is perfect,Good,26,8,2017,32
Flash,6a+,6a+,25,2,France,Vosges du Nord,Vosges du Nord - Langenfels - La grande Tour,Very Good,26,8,2017,30
Flash,6+,6+,13,2,Germany,Bessenbach,Bessenbach - Amphitheater,Very Good,25,8,2017,28
Red point,7+,7+,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,19,8,2017,34
Red point,6+,6+,16,3,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,29,7,2017,28
Red point,6+,6+,25,2,Germany,Hainstadt,Hainstadt,Very Good,23,7,2017,28
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,23,7,2017,22
Red point,8-,8-,13,2,Germany,Hainstadt,Hainstadt,Classic,24,6,2017,38
Red point,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,24,6,2017,28
Red point,6c+,6c+,17,0,France,Vosges du Nord,Vosges du Nord - Windstein - Capitaine Crochet,Good,16,6,2017,38
Red point,6b,6b,25,3,France,Vosges du Nord,Vosges du Nord - Windstein - Face sud,Classic,16,6,2017,32
Red point,6,6,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,6,11,2017,24
Red point,7,7,15,2,Germany,Taunus,Taunus - Lorsbacher Wand,Very Good,6,10,2017,32
Red point,5+,5+,14,2,Germany,Taunus,Taunus - Lorsbacher Wand,Very Good,6,10,2017,20
Flash,5c+,5c+,18,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Classic,6,4,2017,26
Red point,6c,6c,18,2,Greece,Kalymnos,Kalymnos - Armeos - Odyssey,Good,6,4,2017,36
Red point,6c,6c,15,1,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,6,2,2017,36
Flash,5c,5c,25,1,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,6,2,2017,24
Flash,6b,6b,18,1,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Very Good,6,2,2017,32
Red point,6c,6c,25,3,Greece,Kalymnos,Kalymnos - Palionisos - Secret Garden,Classic,6,2,2017,36
Red point,6c,6c,8,2,Greece,Kalymnos,Kalymnos - Kamari - Symplegades,Very Good,31,5,2017,36
Flash,6a+,6a+,25,1,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Good,30,5,2017,30
Red point,6b,6b,15,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Very Good,30,5,2017,32
Flash,6a,6a,20,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta Valley - Right Wall,Average,30,5,2017,28
Red point,6a+,6a+,20,2,Greece,Kalymnos,Kalymnos - Sikati Bay - Sikati Cave,Very Good,29,5,2017,30
Flash,6b,6b,25,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Good,26,5,2017,32
Flash,6b,6b,15,2,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Very Good,26,5,2017,32
Flash,5c+,5c+,18,3,Greece,Kalymnos,Kalymnos - Arginonta - Arginonta,Classic,26,5,2017,26
Flash,6b+,6b+,25,2,Greece,Kalymnos,Kalymnos - Myrties - Trois Îlots,Very Good,25,5,2017,34
Flash,6a,6a,35,3,Greece,Kalymnos,Kalymnos - Myrties - Trois Îlots,Mega Classic,25,5,2017,28
Flash,6b,6a+,25,2,Greece,Kalymnos,Kalymnos - Armeos - Grande Grotta,Good,24,5,2017,32
Flash,5c,5c,17,1,Greece,Kalymnos,Kalymnos - Armeos - Afternoon,Good,24,5,2017,24
Flash,6a+,6a+,20,2,Greece,Kalymnos,Kalymnos - Armeos - Kasteli,Good,23,5,2017,30
Flash,6a,6a,25,3,Greece,Kalymnos,Kalymnos - Armeos - Kasteli,Very Good,23,5,2017,28
Flash,5c,5c,12,1,Greece,Kalymnos,Kalymnos - Armeos - Kasteli,Good,23,5,2017,24
Flash,6,6,22,1,Germany,Schriesheim,Schriesheim - 4. Wandstufe,Good,30,4,2017,24
Flash,6,6,17,2,Germany,Schriesheim,Schriesheim - 4. Wandstufe,Very Good,30,4,2017,24
Flash,7-,7-,20,2,Germany,Schriesheim,Schriesheim - 4. Wandstufe,Very Good,30,4,2017,30
Red point,7-,7-,13,2,Germany,Hainstadt,Hainstadt,Classic,14,4,2017,30
Red point,7+,7+,14,2,Germany,Hainstadt,Hainstadt,Very Good,4,9,2017,34
Red point,7,7,15,2,Germany,Hainstadt,Hainstadt,Very Good,4,9,2017,32
Red point,6+,6+,14,2,Germany,Hainstadt,Hainstadt,Classic,4,2,2017,28
Red point,7,7,20,2,Germany,Hainstadt,Hainstadt,Classic,4,2,2017,32
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,4,2,2017,22
Flash,7+,7+,12,1,Germany,Bessenbach,Bessenbach - Schutthalde,Good,25,3,2017,34
Red point,6+,6+,16,3,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,25,3,2017,28
Flash,6,6,20,2,Germany,Bessenbach,Bessenbach - Schutthalde,Very Good,25,3,2017,24
Flash,5c,5c,22,1,France,Orpierre,Orpierre - Château - L'étrangleur,Good,10,5,2016,24
Red point,6b,6b,16,2,Spain,Siurana,Siurana - Can Melafots,Classic,29,9,2016,32
Flash,6a+,6a+,20,2,Spain,Siurana,Siurana - Can Melafots,Classic,28,9,2016,30
Red point,5+,5+,15,2,Spain,Siurana,Siurana - Can Melafots,Good,28,9,2016,20
Flash,4b+,4b+,16,1,Spain,Camarasa,Camarasa - Marcant Estil,Good,17,9,2016,17
Flash,6a,6a,15,1,Spain,Camarasa,Camarasa - Marcant Estil,Very Good,16,9,2016,28
Flash,5c,5c,16,2,Spain,Camarasa,Camarasa - Marcant Estil,Very Good,16,9,2016,24
Flash,6a+,6b,10,2,Spain,Camarasa,Camarasa - Marcant Estil,Classic,16,9,2016,30
Flash,6a,6a,16,1,Spain,Camarasa,Camarasa - Marcant Estil,Classic,15,9,2016,28
Red point,6a+,6a+,15,2,Italy,Finale Ligure,Finale Ligure - Arene Candide - Il Cimitero,Classic,9,8,2016,30
Flash,5b,5b,10,1,Italy,Finale Ligure,Finale Ligure - Arene Candide - Il Cimitero,Good,9,8,2016,22
Flash,4b,4b,12,1,Italy,Finale Ligure,Finale Ligure - Arene Candide - Il Cimitero,Good,9,8,2016,16
Red point,6-,6-,13,1,Germany,Hainstadt,Hainstadt,Average,16,7,2016,22
Flash,6,6,9,2,Germany,Bessenbach,Bessenbach - Kindergarten,Classic,15,5,2016,24
Flash,5,5,10,0,Germany,Bessenbach,Bessenbach - Kindergarten,Good,15,5,2016,18
Flash,5+,5+,7,1,Germany,Frankenjura Nord,Frankenjura Nord - Hersbrucker Schweiz - Neuhaus - Weißenstein,Very Good,13,5,2016,20
Flash,5+,5+,12,1,Germany,Frankenjura Nord,Frankenjura Nord - Hersbrucker Schweiz - Neuhaus - Weißenstein,Good,13,5,2016,20
Flash,6-,6-,15,2,Germany,Frankenjura Nord,Frankenjura Nord - Hersbrucker Schweiz - Neuhaus - Weißenstein,Very Good,13,5,2016,22
Red point,7-,7-,15,2,Germany,Frankenjura Nord,Frankenjura Nord - Hersbrucker Schweiz - Neuhaus - Weißenstein,Classic,13,5,2016,30
Flash,6a,6a,32,1,Spain,Siurana,Siurana - Espero Primavera,Very Good,27,3,2016,28
Flash,6a,6a,20,1,Spain,Siurana,Siurana - L'Herbolari,Classic,27,3,2016,28
Flash,6a,6a,30,2,Spain,Siurana,Siurana - L'Herbolari,Classic,27,3,2016,28
Red point,5+,5+,18,2,Spain,Siurana,Siurana - Can Melafots,Very Good,26,3,2016,20
Flash,6a,6a,15,1,Spain,Siurana,Siurana - Can Melafots,Good,26,3,2016,28
Red point,7a,7a,20,2,Spain,Siurana,Siurana - Ca l'Isabel,Very Good,26,3,2016,40
Flash,5+,5+,18,1,Spain,Siurana,Siurana - Can Marges De Dalt,Good,24,3,2016,20
Flash,5+,5+,15,1,Spain,Siurana,Siurana - Can Melafots,Very Good,24,3,2016,20
Flash,5+,5+,15,2,Spain,Siurana,Siurana - Can Melafots,Good,24,3,2016,20
Flash,5+,5+,18,2,Spain,Siurana,Siurana - Can Melafots,Very Good,23,3,2016,20
Red point,6,6,15,1,Germany,Hainstadt,Hainstadt,Very Good,13,3,2016,24
Red point,6+,6+,6,1,Germany,Hainstadt,Hainstadt,Very Good,13,3,2016,28
Red point,6b,6b,18,2,Spain,El Chorro,El Chorro - Frontales - Frontales Medias - Poema de Roca,Classic,11,2,2015,32
Flash,6a,6a,30,2,Spain,El Chorro,El Chorro - Corral East,Classic,30,10,2015,28
Flash,6a,6a,28,3,Spain,El Chorro,El Chorro - Frontales - Frontales Bajas - Los Albercones,Mega Classic,30,10,2015,28
Flash,4+,4+,10,0,Spain,El Chorro,El Chorro - Frontales - Frontales Bajas - Castrojo,Don't Bother,30,10,2015,15
Flash,6a+,6a+,14,1,Spain,El Chorro,El Chorro - Encantadas Area - Las Encantadas,Very Good,30,10,2015,30
Flash,5c,5+,20,1,Spain,El Chorro,El Chorro - Encantadas Area - Cocina Caliente,Very Good,29,10,2015,24
Flash,5c,5+,20,2,Spain,El Chorro,El Chorro - Encantadas Area - Cocina Caliente,Good,29,10,2015,24
Red point,8-,8-,13,2,Germany,Hainstadt,Hainstadt,Classic,24,10,2015,38
Flash,6a,6a,13,2,Italy,Nago,Nago - Belvedere - Sector B,Good,10,11,2015,28
Flash,6a,6a,110,2,Italy,Regina del Lago,Regina del Lago - Sector C,Very Good,10,10,2015,28
Flash,5c,5c,30,2,Italy,Nago,Nago - Falesia Segrom - Sector E,Very Good,10,8,2015,24
Flash,6,6-,28,2,Germany,Schriesheim,Schriesheim - 4. Wandstufe,Very Good,9,6,2015,24
Flash,5c+,6a,40,2,France,Vosges du Nord,Vosges du Nord - Obersteinbach - Wachtfels - Secteur des Dalles 1,Very Good,8,2,2015,26
Flash,6a,6a,25,2,France,Vosges du Nord,Vosges du Nord - Windstein - Capitaine Crochet,Classic,8,2,2015,28
Flash,6a,6a,12,1,France,Vosges du Nord,Vosges du Nord - Langenfels - Andros,Very Good,8,1,2015,28
Red point,6b,6b,12,1,France,Vosges du Nord,Vosges du Nord - Langenfels - Andros,Very Good,8,1,2015,32
