Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,7a,7a,42,1,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - De que fas aqui?,Average,15,9,2022,40
Flash,6a,6a,37,2,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - De que fas aqui?,Mega Classic,15,9,2022,28
Red point,7b,7b,52,3,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - Figues au cul,Mega Classic,13,9,2022,44
Flash,6a+,6a+,20,2,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - Figues au cul,Good,13,9,2022,30
Flash,6a,6a,20,2,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - Figues au cul,Very Good,13,9,2022,28
Flash,6a+,6a+,20,2,France,Gorges du Tarn,Gorges du Tarn - Baumes basses - De que fas aqui?,Very Good,13,9,2022,30
Flash,7a+,7a+,20,2,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - calmez vous,Very Good,9,12,2022,42
Flash,7b,7b,20,2,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - calmez vous,Very Good,9,12,2022,44
Flash,6b+,6b+,15,2,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - calmez vous,Very Good,9,12,2022,34
Flash,7a,7a,20,2,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - calmez vous,Good,9,12,2022,40
Flash,6a,6a,15,2,France,Gorges de la Jonte,Gorges de la Jonte - Le Révérend - Les patates,Very Good,9,10,2022,28
Flash,6b+,6b+,15,0,France,Gorges de la Jonte,Gorges de la Jonte - Le Révérend - Les patates,Average,9,10,2022,34
Flash,6a,6a,15,0,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - Tennessee,Very Good,9,9,2022,28
Flash,7a+,7a+,10,1,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - Tennessee,Very Good,9,7,2022,42
Flash,7c+,6b,50,3,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - Tennessee,Very Good,9,7,2022,50
Flash,7a,7a,30,3,France,Gorges du Tarn,Gorges du Tarn - Cirque des baumes - Amphithéâtre,Classic,9,7,2022,40
Flash,6a,6a,22,1,France,Gorges du Tarn,Gorges du Tarn - Baumes chaudes - Foetus,Very Good,9,6,2022,28
Flash,6c,6c,30,2,France,Gorges du Tarn,Gorges du Tarn - Pas de Soucy - Noir désir,Very Good,9,5,2022,36
Flash,6b,6b,22,2,France,Gorges du Tarn,Gorges du Tarn - Pas de Soucy - Noir désir,Good,9,5,2022,32
Flash,6a+,6a+,20,2,France,Gorges du Tarn,Gorges du Tarn - Pas de Soucy - Noir désir,Good,9,5,2022,30
Red point,VI.2,VI.2,11,0,Poland,Jura,Jura - Jura Północna - Łutowiec - Słoń,Average,21,8,2022,36
Flash,VI+,VI+,15,1,Poland,Jura,Jura - Jura Północna - Łutowiec - Ule,Average,21,8,2022,30
Red point,VI.4+,VI.4+,18,2,Poland,Jura,Jura - Jura Północna - Podlesice - Biblioteka - Dawid,Very Good,8,7,2022,47
Red point,VI.4+,VI.4+,15,2,Poland,Jura,Jura - Jura Północna - Podlesice - Biblioteka - Koń,Very Good,27,7,2022,47
Flash,VI+,VI+,11,0,Poland,Jura,Jura - Jura Północna - Suliszowice - Dziurawa Skała,Average,19,7,2022,30
Flash,VI.1+,VI.1+,8,0,Poland,Jura,Jura - Jura Północna - Suliszowice - Dziurawa Skała,Average,19,7,2022,34
Flash,VI+,VI+,11,1,Poland,Jura,Jura - Jura Północna - Suliszowice - Dziurawa Skała,Good,19,7,2022,30
Flash,VI.1,VI,13,0,Poland,Jura,Jura - Jura Północna - Podlesice - Biblioteka - Sowa,Average,16,7,2022,32
Red point,VI.3,VI.3,16,2,Poland,Jura,Jura - Jura Północna - Rzędkowice - Turnia Lechfora,Very Good,15,7,2022,40
Flash,VI.1,VI.1,18,3,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Mega Classic,7,9,2022,32
Flash,VI.1+,VI.1+,18,2,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Very Good,7,9,2022,34
Flash,VI.2,VI.2,18,1,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Good,7,9,2022,36
Flash,VI.2+,VI.2+,16,2,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Very Good,7,9,2022,38
Flash,VI.2+,VI.2+,15,3,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Mega Classic,7,9,2022,38
Red point,VI.1+,VI.1+,12,0,Poland,Jura,Jura - Jura Północna - Mirów nad Wartą,Average,7,9,2022,34
Flash,VI.1,VI.1,15,2,Poland,Jura,Jura - Jura Północna - Suliszowice - Sroga Skała,Very Good,30,6,2022,32
Flash,VI,VI,15,1,Poland,Jura,Jura - Jura Północna - Suliszowice - Sroga Skała,Good,30,6,2022,26
Flash,VI+,VI+,14,0,Poland,Jura,Jura - Jura Północna - Suliszowice - Sroga Skała,Average,30,6,2022,30
Flash,VI.1+,VI.1+,11,2,Poland,Jura,Jura - Jura Północna - Suliszowice - Zastudnie - Ślimak,Very Good,26,6,2022,34
Flash,VI+,VI+,25,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Ze Spadającymi Gwiazdami,Very Good,25,6,2022,30
Flash,VI.2,VI.2,14,1,Poland,Jura,Jura - Jura Północna - Łutowiec - Ule,Good,29,5,2022,36
Flash,VI,VI,10,1,Poland,Jura,Jura - Jura Północna - Łutowiec - Słoń,Good,29,5,2022,26
Flash,VI.1,VI.1,15,3,Poland,Jura,Jura - Jura Północna - Łutowiec - Słoń,Mega Classic,29,5,2022,32
Flash,VI+,VI+,7,0,Poland,Jura,Jura - Jura Północna - Łutowiec - Słoń,Average,29,5,2022,30
Red point,6c,6c,20,2,Slovenia,Mišja Peč,Mišja Peč - Left,Good,13,11,2021,36
Red point,7b+,7b+,18,3,Slovenia,Mišja Peč,Mišja Peč - Left,Classic,13,11,2021,46
Red point,7b,7b,12,1,Slovenia,Mišja Peč,Mišja Peč - Left,Classic,11,12,2021,44
Red point,7a+,7a+,18,3,Slovenia,Mišja Peč,Mišja Peč - Left,Classic,11,12,2021,42
Flash,6b+,6b+,15,2,Slovenia,Mišja Peč,Mišja Peč - Left,Very Good,11,12,2021,34
Flash,6b,6b,15,2,Slovenia,Mišja Peč,Mišja Peč - Left,Very Good,11,12,2021,32
Red point,7a,7a,18,2,Slovenia,Mišja Peč,Mišja Peč - Left,Very Good,11,11,2021,40
Flash,6a+,6a,20,2,Slovenia,Mišja Peč,Mišja Peč - Left,Very Good,11,11,2021,30
Red point,6c,6b+,10,1,Slovenia,Črni Kal,Črni Kal - B - Main Wall 1,Good,11,10,2021,36
Flash,6c+,6c+,27,2,Slovenia,Črni Kal,Črni Kal - A2 - Turski Stolp,Very Good,11,10,2021,38
Red point,6c,6c,20,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Tritoni,Good,11,6,2021,36
Flash,6c+,6c+,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Tritoni,Very Good,11,6,2021,38
Flash,6a,6a+,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Amelia,Good,11,6,2021,28
Flash,7a,7a,25,3,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Amelia,Very Good,11,5,2021,40
Flash,6a+,6a+,15,1,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Ferry,Don't Bother,11,5,2021,30
Flash,6b,6b,15,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Ferry,Good,11,5,2021,32
Red point,7b+,7b+,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Millennium,Very Good,11,4,2021,46
Flash,7a,7a,20,2,Italy,Nuorese,Nuorese - Cala Gonone - Buchi Arta,Good,11,2,2021,40
Flash,7a,7a,20,2,Italy,Nuorese,Nuorese - Cala Gonone - Buchi Arta,Good,11,2,2021,40
Flash,6c+,6c+,31,3,Italy,Nuorese,Nuorese - Cala Gonone - Buchi Arta,Very Good,11,2,2021,38
Flash,6c+,6c+,25,3,Italy,Nuorese,Nuorese - Cala Gonone - Buchi Arta,Very Good,11,2,2021,38
Flash,6a,6a,15,1,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Average,11,1,2021,28
Flash,6a+,6a+,15,1,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Average,11,1,2021,30
Red point,6a+,6a+,15,0,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Average,11,1,2021,30
Flash,6a+,6a+,15,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Ferry,Average,30,10,2021,30
Flash,6b,6b,20,1,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Raoni,Very Good,30,10,2021,32
Flash,7a+,7a+,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Monte Irveri - Arcadio,Classic,29,10,2021,42
Flash,6a,6a,20,1,Italy,Nuorese,Nuorese - Cala Gonone - Monte Irveri - Arcadio,Very Good,29,10,2021,28
Flash,7a,7a,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Monte Irveri - Arcadio,Very Good,29,10,2021,40
Flash,6c,6c,25,3,Italy,Nuorese,Nuorese - Cala Gonone - Monte Irveri - Arcadio,Classic,29,10,2021,36
Red point,6c+,6c+,15,2,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Good,27,10,2021,38
Red point,7a+,7a+,25,3,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Mega Classic,27,10,2021,42
Flash,6a,6a,40,3,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Good,27,10,2021,28
Flash,6c+,6c+,30,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Thailandia & Tribuna,Good,26,10,2021,38
Flash,6b+,6b+,30,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Thailandia & Tribuna,Very Good,26,10,2021,34
Flash,6a,6a,20,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Thailandia & Tribuna,Very Good,26,10,2021,28
Red point,7a,7a,25,2,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Thailandia & Tribuna,Classic,26,10,2021,40
Flash,6a+,6a+,25,1,Italy,Nuorese,Nuorese - Cala Gonone - Cala Fuili - Codula Fuili - Thailandia & Tribuna,Good,26,10,2021,30
Flash,6c+,6c+,20,2,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Very Good,25,10,2021,38
Flash,6b,6b,20,1,Italy,Nuorese,Nuorese - Cala Gonone - Biddiriscottai - First Grotto,Good,25,10,2021,32
Flash,VI.1+,VI.1+,32,2,Poland,Góry Stołowe,Góry Stołowe - Szczytnik - Widokowa,Very Good,10,2,2021,34
Flash,VI.4+,VI.4+,22,3,Poland,Góry Stołowe,Góry Stołowe - Szczytnik - Widokowa,Mega Classic,10,2,2021,47
Flash,VI.1+,VI.1+,32,2,Poland,Góry Stołowe,Góry Stołowe - Szczytnik - Widokowa,Very Good,10,2,2021,34
Flash,VI+,VI+,32,3,Poland,Góry Stołowe,Góry Stołowe - Szczytnik - Widokowa,Mega Classic,10,2,2021,30
Flash,VI.1+,VI.1+,20,2,Poland,Jura,Jura - Jura Północna - Łutowiec - Knur,Very Good,9,5,2021,34
Flash,VI.1+,VI.1+,14,2,Poland,Jura,Jura - Jura Północna - Łutowiec - Zamkowa,Classic,9,5,2021,34
Flash,VI.2+,VI.2+,23,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Jarzębinka,Very Good,28,8,2021,38
Red point,VI.3+,VI.3+,10,1,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak,Good,8,7,2021,42
Red point,VI.5/5+,VI.5,20,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica,Very Good,30,7,2021,51
Flash,VI.3+,VI.3+,20,3,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica,Classic,27,7,2021,42
Red point,VI.5+/6,VI.5+,19,3,Poland,Jura,Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Śląski Filar,Mega Classic,17,7,2021,53
Red point,VI.3+,VI.3+,10,0,Poland,Jura,Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Śląski Filar,Average,7,10,2021,42
Red point,VI.3,VI.3,10,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak,Very Good,7,8,2021,40
Flash,VI.3+,VI.3+,18,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie,Very Good,19,6,2021,42
Red point,VI.3+,VI.3+,17,0,Poland,Jura,Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie,Don't Bother,19,6,2021,42
Red point,VI.2/2+,VI.2,17,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie,Very Good,19,6,2021,37
Red point,VI.3,VI.3,15,2,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips III,Very Good,6,12,2021,40
Flash,VI.1,VI.1,15,2,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips III,Very Good,6,12,2021,32
Flash,VI,VI,13,0,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips II,Good,6,12,2021,26
Red point,VI.3,VI.3,15,0,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips III,Average,6,6,2021,40
Flash,VI.1+,VI.1+,18,3,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips II,Classic,6,6,2021,34
Flash,VI.2,VI.2,16,2,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips IV,Very Good,5,11,2021,36
Red point,VI.2+,VI.2+,10,1,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips VI,Good,5,11,2021,38
Red point,VI.3,VI.3,15,1,Poland,Jura,Jura - Jura Północna - Morsko - Gips - Gips III,Good,5,11,2021,40
Red point,VI.1+,VI.1+,11,0,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Mama,Average,5,9,2021,34
Flash,VI.1+,VI.1+,12,1,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Mama,Good,5,9,2021,34
Flash,VI+,VI+,15,2,Poland,Jura,Jura - Jura Północna - Siedlec - Panda,Classic,4,11,2021,30
Flash,VI.1+,VI.1+,15,1,Poland,Jura,Jura - Jura Środkowa - Smoleń - Udórz,Good,19,9,2020,34
Red point,VI.3+,VI.3+,15,0,Poland,Jura,Jura - Jura Środkowa - Smoleń - Udórz,Average,19,9,2020,42
Flash,VI.2,VI.2,18,3,Poland,Jura,Jura - Jura Północna - Dolina Wiercicy - Kopciówki,Classic,13,9,2020,36
Red point,VI.4,VI.4,18,3,Poland,Jura,Jura - Jura Północna - Dolina Wiercicy - Kopciówki,Classic,13,9,2020,44
Flash,VI.1,VI.1,10,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Zborów - Sadek,Very Good,9,5,2020,32
Red point,VI.3+,VI.3+,20,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Skały Zegarowe - Zegarowa,Very Good,29,8,2020,42
Flash,VI.2+,VI.2+,20,3,Poland,Jura,Jura - Jura Środkowa - Smoleń - Skały Zegarowe - Zegarowa,Mega Classic,29,8,2020,38
Flash,VI.1+,VI.1+,11,0,Poland,Jura,Jura - Jura Północna - Trzebniów - Mechata,Average,22,8,2020,34
Flash,VI.1+,VI.1+,11,0,Poland,Jura,Jura - Jura Północna - Trzebniów - Mechata,Average,22,8,2020,34
Flash,VI.2+,VI.2+,12,0,Poland,Jura,Jura - Jura Północna - Trzebniów - Mechata,Average,22,8,2020,38
Flash,VI.1,VI.1,10,0,Poland,Jura,Jura - Jura Północna - Trzebniów - Mechata,Average,22,8,2020,32
Flash,VI+,VI+,10,0,Poland,Jura,Jura - Jura Północna - Trzebniów - Mechata,Average,22,8,2020,30
Flash,VI.1,VI.1,17,3,Poland,Jura,Jura - Jura Północna - Trzebniów - Tadzikowa,Mega Classic,16,8,2020,32
Red point,VI.3,VI.3,17,3,Poland,Jura,Jura - Jura Północna - Trzebniów - Tadzikowa,Mega Classic,16,8,2020,40
Flash,VI.2,VI.2,18,3,Poland,Jura,Jura - Jura Północna - Trzebniów - Tadzikowa,Mega Classic,16,8,2020,36
Red point,VI.3,VI.3,18,2,Poland,Jura,Jura - Jura Północna - Trzebniów - Tadzikowa,Very Good,16,8,2020,40
Flash,VI+,VI+,16,2,Poland,Jura,Jura - Jura Północna - Trzebniów - Tadzikowa,Very Good,16,8,2020,30
Red point,VI.4,VI.4,16,3,Poland,Jura,Jura - Jura Północna - Morsko - Łężec - Łężec Pierwszy,Mega Classic,15,8,2020,44
Red point,VI.3,VI.3,12,3,Poland,Jura,Jura - Jura Północna - Morsko - Łężec - Łężec Pierwszy,Classic,15,8,2020,40
Flash,VI.1,VI.1,18,2,Poland,Jura,Jura - Jura Północna - Skarżyce - Jamnicze,Very Good,8,9,2020,32
Red point,VI.5,VI.5,19,3,Poland,Jura,Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Śląski Filar,Mega Classic,8,8,2020,50
Flash,VI.3,VI.3,18,0,Poland,Jura,Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Bliźniacza Baszta,Average,8,8,2020,40
Red point,VI.1,VI.1,18,1,Poland,Jura,Jura - Jura Północna - Skarżyce - Jamnicze,Good,8,6,2020,32
Flash,VI.1,VI.1,18,3,Poland,Jura,Jura - Jura Północna - Skarżyce - Jamnicze,Mega Classic,8,6,2020,32
Red point,VI.2,VI.2,15,3,Poland,Jura,Jura - Jura Północna - Morsko - Łężec - Słupkowa,Mega Classic,31,7,2020,36
Red point,VI.5,VI.5,10,3,Poland,Jura,Jura - Jura Północna - Morsko - Łężec - Ropusza,Classic,31,7,2020,50
Flash,VI+,VI+,12,1,Poland,Jura,Jura - Jura Środkowa - Smoleń - Park Jurajski - Kalafior,Good,14,7,2020,30
Red point,VI.4+,VI.4+,22,3,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Zborów - Turnia Nad Kaskadami,Mega Classic,7,12,2020,47
Flash,VI.2+/3,VI.3,14,0,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Zborów - Długa Grań,Average,7,12,2020,39
Flash,VI.1,VI.1,18,1,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Zborów - Wielki Młynarz,Good,7,7,2020,32
Red point,VI.3,VI.3,12,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Park Jurajski - Kalafior,Very Good,7,1,2020,40
Red point,VI.4,VI.4,12,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Park Jurajski - Kalafior,Very Good,27,6,2020,44
Flash,VI.1+,VI.1+,12,2,Poland,Jura,Jura - Jura Środkowa - Smoleń - Park Jurajski - Kalafior,Very Good,27,6,2020,34
Red point,VI.4,VI.4,20,2,Poland,Jura,Jura - Jura Północna - Rzędkowice - Flaszka,Very Good,23,6,2020,44
Red point,VI.1+,VI.2,10,0,Poland,Jura,Jura - Jura Północna - Rzędkowice - Flaszka,Average,15,6,2020,34
Red point,VI.5,VI.5,17,2,Poland,Jura,Jura - Jura Północna - Skarżyce - Sowie Skały,Very Good,14,6,2020,50
Flash,VI.2+,VI.2+,11,0,Poland,Jura,Jura - Jura Północna - Karlin - Biały Kamień,Don't Bother,6,4,2020,38
Flash,VI.1+,VI.1+,15,2,Poland,Jura,Jura - Jura Północna - Suliszowice - Zastudnie - Skały Pustelnika,Very Good,5,9,2020,34
Red point,7c,7c,20,2,Greece,Leonidio,Leonidio - Elona - La Maison des Chèvres,Good,11,9,2019,48
Red point,7c+,7c+,25,3,Greece,Leonidio,Leonidio - Elona - La Maison des Chèvres,Classic,11,8,2019,50
Flash,6a+,6a+,15,1,Greece,Leonidio,Leonidio - Saint Nicolas - Frydi,Don't Bother,11,7,2019,30
Flash,7b+,7b+,40,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Very Good,11,6,2019,46
Red point,7c,7c,40,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Mars - Main,Very Good,11,6,2019,48
Red point,7c+,7c+,25,2,Greece,Leonidio,Leonidio - Lakkos - King of Thrones,Very Good,11,5,2019,50
Flash,6c+,7a,25,2,Greece,Leonidio,Leonidio - Lakkos - King of Thrones,Good,11,5,2019,38
Red point,7b+,7b+,25,2,Greece,Leonidio,Leonidio - Lakkos - King of Thrones,Average,11,5,2019,46
Flash,7a+,7a+,25,2,Greece,Leonidio,Leonidio - Elona - Elona - Main,Very Good,11,3,2019,42
Flash,7b,7b,25,3,Greece,Leonidio,Leonidio - Elona - Elona - Lower,Very Good,11,3,2019,44
Flash,7a+,7a+,50,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Very Good,29,10,2019,42
Flash,6c+,6c+,30,1,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Very Good,29,10,2019,38
Flash,7a/a+,7a+,25,3,Greece,Leonidio,Leonidio - Lakkos - King of Thrones,Very Good,27,10,2019,41
Flash,6c,6c,25,1,Greece,Leonidio,Leonidio - Lakkos - King of Thrones,Average,27,10,2019,36
Flash,7b,7b,25,0,Greece,Kyparissi,Kyparissi - Jerome's House,Don't Bother,26,10,2019,44
Flash,7b,7b,38,0,Greece,Kyparissi,Kyparissi - Jerome's House,Don't Bother,26,10,2019,44
Flash,7a+,7a+,30,0,Greece,Kyparissi,Kyparissi - Jerome's House,Don't Bother,26,10,2019,42
Flash,6b+,6b+,30,0,Greece,Kyparissi,Kyparissi - Jerome's House,Don't Bother,26,10,2019,34
Flash,7a+,7a+,42,3,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Very Good,24,10,2019,42
Flash,7a+/b,7b,45,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Very Good,24,10,2019,43
Flash,6b+,6b+,42,0,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Good,24,10,2019,34
Flash,6b+/c,6b+,25,2,Greece,Leonidio,Leonidio - Kokkinovrachos - Jupiter,Good,24,10,2019,35
Flash,7a+,7a+,12,2,Greece,Leonidio,Leonidio - Elona - X-Mas,Good,22,10,2019,42
Flash,7a+,7a+,12,3,Greece,Leonidio,Leonidio - Elona - X-Mas,Good,22,10,2019,42
Flash,6b,6b,28,2,Greece,Leonidio,Leonidio - Elona - X-Mas,Good,22,10,2019,32
Flash,7a,7a,20,2,Greece,Leonidio,Leonidio - Elona - X-Mas,Good,22,10,2019,40
Red point,VI.5,VI.5,25,3,Poland,Jura,Jura - Jura Środkowa - Smoleń - Wróblowa,Classic,25,8,2019,50
Red point,VI.3+,VI.3+,15,0,Poland,Jura,Jura - Jura Północna - Rzędkowice - Flaszka,Don't Bother,24,8,2019,42
Flash,VI.1+,VI.1+,13,1,Poland,Jura,Jura - Jura Północna - Rzędkowice - Leśna Turnia,Good,17,8,2019,34
Red point,VI.4,VI.4,16,2,Poland,Jura,Jura - Jura Północna - Skarżyce - Sowie Skały,Very Good,8,11,2019,44
Flash,VI.2+,VI.2+,13,0,Poland,Jura,Jura - Jura Północna - Skarżyce - Sowie Skały,Average,8,11,2019,38
Flash,VI.1+,VI.1+,15,1,Poland,Jura,Jura - Jura Północna - Karlin - Biały Kamień,Good,8,8,2019,34
Flash,VI.3+,VI.3+,20,2,Poland,Jura,Jura - Jura Północna - Karlin - Biały Kamień,Very Good,8,8,2019,42
Red point,VI.5,VI.5,17,3,Poland,Jura,Jura - Jura Północna - Dolina Wiercicy - Biały Pies,Very Good,31,7,2019,50
Red point,VI.2,VI.2,16,1,Poland,Jura,Jura - Jura Północna - Dolina Wiercicy - Biały Pies,Good,25,7,2019,36
Red point,VI.2+,VI.2+,11,2,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Wielki Dziad,Very Good,18,7,2019,38
Red point,VI.5,VI.5,10,1,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak,Good,16,7,2019,50
Red point,VI.5,VI.5,17,2,Poland,Jura,Jura - Jura Północna - Suliszowice - Kazalnica Suliszowicka,Very Good,15,7,2019,50
Flash,VI.2+/3,VI.2+,10,1,Poland,Jura,Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak,Good,14,7,2019,39
Red point,VI.4+,VI.4+,18,2,Poland,Jura,Jura - Jura Północna - Sokole Góry - Boniek,Very Good,7,11,2019,47
Red point,VI.4,VI.4+,20,2,Poland,Jura,Jura - Jura Północna - Sokole Góry - Boniek,Very Good,7,7,2019,44
