Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Charivari;Charivari;Onsight;7b;7b;Sportive;;30m;;1;**;1949751960;http://www.thecrag.com/route/1949751960;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;23.08.2020 02:00;24.08.2020 18:15;
Ultra patchanka;Ultra patchanka;Pink point;7b+;7b+;Sportive;;18m;;1;**;3783676596;http://www.thecrag.com/route/3783676596;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Very Good;21.08.2020 02:00;29.08.2020 17:38;
Patchanka;Patchanka;Pink point;7b;7b;Sportive;;18m;;1;**;3783676503;http://www.thecrag.com/route/3783676503;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Very Good;21.08.2020 02:00;29.08.2020 17:37;
Kalamari in the Kalahari;Kalamari in the Kalahari;Onsight;7a;7a;Sportive;;35m;;1;**;3783676968;http://www.thecrag.com/route/3783676968;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Very Good;21.08.2020 02:00;29.08.2020 17:37;
Juri Chechi;Juri Chechi;Pink point;7c;7b+;Sportive;;40m;;1;***;3783677061;http://www.thecrag.com/route/3783677061;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Classic;20.08.2020 02:00;29.08.2020 17:40;
La ditta;La ditta;Pink point;7a;7a;Sportive;;18m;;1;**;3783676875;http://www.thecrag.com/route/3783676875;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Very Good;20.08.2020 02:00;29.08.2020 17:40;
Malpensa;Malpensa;Onsight;7b+;7b+;Sportive;;15m;;1;***;3783676782;http://www.thecrag.com/route/3783676782;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Mega Classic;20.08.2020 02:00;29.08.2020 17:39;
Intrippato;Intrippato;Onsight;7a+;7a+;Sportive;;18m;;1;***;3783676689;http://www.thecrag.com/route/3783676689;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Mega Classic;20.08.2020 02:00;29.08.2020 17:39;
Love corner;Love corner;Onsight;6b;6b;Sportive;;15m;;1;;3783672423;http://www.thecrag.com/route/3783672423;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Average;20.08.2020 02:00;29.08.2020 17:39;
Evita;Evita;Flash;6b+;6b+;Sportive;;12m;;1;*;3783672237;http://www.thecrag.com/route/3783672237;Italy;http://www.thecrag.com/area/11747371;Cantarana;http://www.thecrag.com/area/3783670611;Cantarana - Classico;Good;20.08.2020 02:00;29.08.2020 17:38;
Inchiappinetor;Inchiappinetor;Pink point;7c+;7c+;Sportive;;22m;;1;***;3779480511;http://www.thecrag.com/route/3779480511;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Classic;19.08.2020 02:00;26.08.2020 21:54;
Premiata falegnameria Ramò;Premiata falegnameria Ramò;Tick;8a;7b;Sportive;;35m;;1;**;3779480076;http://www.thecrag.com/route/3779480076;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Very Good;19.08.2020 02:00;26.08.2020 21:53;
Gotama;Gotama;Pink point;8a;8a;Sportive;;25m;;1;***;3779480337;http://www.thecrag.com/route/3779480337;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Classic;18.08.2020 02:00;26.08.2020 21:53;
Talpa da roccia;Talpa da roccia;Onsight;7a+;7a+;Sportive;;20m;;1;*;3779480250;http://www.thecrag.com/route/3779480250;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Good;18.08.2020 02:00;26.08.2020 21:52;
Scavatevi la fossa;Scavatevi la fossa;Onsight;7a;7a;Sportive;;20m;;1;**;3779480163;http://www.thecrag.com/route/3779480163;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Very Good;18.08.2020 02:00;26.08.2020 21:52;
Vomito;Vomito;Onsight;6b;6b;Sportive;;20m;;1;*;3779480598;http://www.thecrag.com/route/3779480598;Italy;http://www.thecrag.com/area/11747371;Alpisella;http://www.thecrag.com/area/3774535608;Alpisella;Good;18.08.2020 02:00;26.08.2020 21:51;
Chat tyran;Chat tyran;Tick;8b;7b+;Sportive;;32m;;1;*;1949724654;http://www.thecrag.com/route/1949724654;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;16.08.2020 02:00;17.08.2020 10:00;
Le chat crotté;Le chat crotté;Pink point;7c;7c;Sportive;;14m;;1;*;1949724375;http://www.thecrag.com/route/1949724375;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;16.08.2020 02:00;17.08.2020 09:59;
Chat perlipopette;Chat perlipopette;Pink point;8a+;8a+;Sportive;;35m;;1;**;1949734740;http://www.thecrag.com/route/1949734740;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Very Good;15.08.2020 02:00;16.08.2020 09:36;
Le cri du rat sous l'oeuil du chat;Le cri du rat sous l'oeuil du chat;Onsight;6b;6b;Sportive;;16m;;1;;2326541484;http://www.thecrag.com/route/2326541484;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Average;15.08.2020 02:00;16.08.2020 09:35;
Chat pelle au col;Chat pelle au col;Pink point;7b+;7b+;Sportive;;30m;;1;*;1949731947;http://www.thecrag.com/route/1949731947;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;15.08.2020 02:00;16.08.2020 09:35;
Pouponlapeste;Pouponlapeste;Onsight;6c;6c;Sportive;;;;1;*;2300045988;http://www.thecrag.com/route/2300045988;France;http://www.thecrag.com/area/11747155;Arsine;http://www.thecrag.com/area/2298167319;Arsine - Mur Noir;Good;14.08.2020 02:00;15.08.2020 08:28;
La faille;La faille;Onsight;7a+;7a+;Sportive;;;;1;*;2627407992;http://www.thecrag.com/route/2627407992;France;http://www.thecrag.com/area/11747155;Arsine;http://www.thecrag.com/area/2298167319;Arsine - Mur Noir;Good;14.08.2020 02:00;15.08.2020 08:27;
Chat kra;Chat kra;Onsight;6c+;6c+;Sportive;;31m;;1;*;1949723148;http://www.thecrag.com/route/1949723148;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;13.08.2020 02:00;14.08.2020 11:41;
Chat pristi;Chat pristi;Onsight;7a;7a;Sportive;;31m;;1;*;1949730552;http://www.thecrag.com/route/1949730552;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;13.08.2020 02:00;14.08.2020 11:40;
Chabot bas;Chabot bas;Pink point;7c+;7c+;Sportive;;20m;;1;**;1949738232;http://www.thecrag.com/route/1949738232;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Very Good;13.08.2020 02:00;13.08.2020 09:31;
La fête du Chat bas pour Alain;La fête du Chat bas pour Alain;Onsight;7b;7b+;Sportive;;35m;;1;*;1949749182;http://www.thecrag.com/route/1949749182;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;12.08.2020 02:00;13.08.2020 09:29;
Le chien chia sur le chat chiant;Le chien chia sur le chat chiant;Pink point;7c+;7c+;Sportive;;30m;;2;**;1949724561;http://www.thecrag.com/route/1949724561;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Very Good;10.08.2020 02:00;11.08.2020 11:08;
Chat ouille moi les fesses;Chat ouille moi les fesses;Onsight;7c;7c;Sportive;;33m;;1;**;1949724282;http://www.thecrag.com/route/1949724282;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Very Good;10.08.2020 02:00;11.08.2020 11:06;
Chat ouille moi le kra;Chat ouille moi le kra;Onsight;7b;7b;Sportive;;31m;;1;**;1949724189;http://www.thecrag.com/route/1949724189;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;10.08.2020 02:00;11.08.2020 11:05;
Écarte ou vole;Écarte ou vole;Pink point;7c;7c;Sportive;;23m;;1;**;1470481359;http://www.thecrag.com/route/1470481359;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Les Trois Pucelles - La Roche;Very Good;09.08.2020 02:00;10.08.2020 10:20;
Real Love;Real Love;Onsight;6a+;6a+;Sportive;;17m;;1;**;1470481656;http://www.thecrag.com/route/1470481656;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Les Trois Pucelles - La Roche;Good;09.08.2020 02:00;10.08.2020 10:18;
La dauphinoise;La dauphinoise;Onsight;6c;6c;Sportive;;17m;;1;*;1470481755;http://www.thecrag.com/route/1470481755;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Les Trois Pucelles - La Roche;Good;09.08.2020 02:00;10.08.2020 10:17;
Super Ini 95;Super Ini 95;Onsight;7a;7a;Sportive;;17m;;1;*;1470481260;http://www.thecrag.com/route/1470481260;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Les Trois Pucelles - La Roche;Good;09.08.2020 02:00;10.08.2020 10:17;
Quipélépélé;Quipélépélé;Onsight;6b;6b;Sportive;;23m;;1;**;1470481458;http://www.thecrag.com/route/1470481458;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Les Trois Pucelles - La Roche;Very Good;09.08.2020 02:00;10.08.2020 10:15;
Le chien chia sur le chat chiant;Le chien chia sur le chat chiant;Tick;7c+;7c+;Sportive;;30m;;2;**;1949724561;http://www.thecrag.com/route/1949724561;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;08.08.2020 02:00;10.08.2020 10:08;
A ma petite chatte préférée;A ma petite chatte préférée;Pink point;7c;7c;Sportive;;35m;;1;**;1949744025;http://www.thecrag.com/route/1949744025;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Very Good;08.08.2020 02:00;10.08.2020 10:06;
A toi l'ami des chats;A toi l'ami des chats;Onsight;6b+;6b+;Sportive;;15m;;1;**;1949729394;http://www.thecrag.com/route/1949729394;France;http://www.thecrag.com/area/11747155;Col du chat;http://www.thecrag.com/area/967681911;Col du chat;Good;08.08.2020 02:00;10.08.2020 10:02;
Matière à biscuit;Matière à biscuit;Pink point;7c;7c;Sportive;;30m;;1;***;2518266660;http://www.thecrag.com/route/2518266660;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Lans en Vercors - Humour noir;Classic;03.08.2020 02:00;03.08.2020 21:39;
Le rateau de la méduse;Le rateau de la méduse;Tick;8a+;7c;Sportive;;40m;;1;;3717505500;http://www.thecrag.com/route/3717505500;France;http://www.thecrag.com/area/11747155;Col du Mollard;http://www.thecrag.com/area/85495668;Col du Mollard;;03.08.2020 02:00;03.08.2020 21:35;
La prise de la pastille;La prise de la pastille;Pink point;8a;8a;Sportive;;40m;;1;***;3717505587;http://www.thecrag.com/route/3717505587;France;http://www.thecrag.com/area/11747155;Col du Mollard;http://www.thecrag.com/area/85495668;Col du Mollard;Classic;03.08.2020 02:00;03.08.2020 21:33;
Vire au vol;Vire au vol;Onsight;7b;7b;Sportive;;30m;;1;***;3717533898;http://www.thecrag.com/route/3717533898;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Lans en Vercors - Humour noir;Classic;02.08.2020 02:00;03.08.2020 21:38;
Nos vices en la matière;Nos vices en la matière;Onsight;7a+;7a+;Sportive;;30m;;1;***;2518266561;http://www.thecrag.com/route/2518266561;France;http://www.thecrag.com/area/11747155;Vercors;http://www.thecrag.com/area/85508952;Vercors - Lans en Vercors - Humour noir;Classic;02.08.2020 02:00;03.08.2020 21:37;
