Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Gundis Wunsch;Gundis Wunsch;Hang dog;8-;8-;Sport;;20m;;1;**;17762749;http://www.thecrag.com/route/17762749;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Weißmain-Alb - Kleinziegenfeld - Toni Schmid Gedenkwand;Very Good;22.05.2021 02:00;23.05.2021 20:07;
Kurzes Rennen;Kurzes Rennen;Hang dog;8-;8-;Sport;;10m;;1;**;1140578757;http://www.thecrag.com/route/1140578757;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Ailsbachtal - Rabenstein;Good;15.05.2021 02:00;16.05.2021 08:12;
Neun Punkte für Janine;Neun Punkte für Janine;Hang dog;8+;8+;Sport;;;;1;**;1140574776;http://www.thecrag.com/route/1140574776;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Ailsbachtal - Rabenstein;Very Good;15.05.2021 02:00;16.05.2021 08:12;
(?);(?);Onsight;6;6;Sport;;10m;;1;**;1245215727;http://www.thecrag.com/route/1245215727;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Ailsbachtal - Rabenstein;Good;15.05.2021 02:00;16.05.2021 08:12;
Geierwalli;Geierwalli;Red point;8-;8-;Sport;;11m;;1;**;17760325;http://www.thecrag.com/route/17760325;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Weißmain-Alb - Kleinziegenfeld - Geierwand;Classic;14.05.2021 02:00;14.05.2021 19:32;
Baise la Police;Baise la Police;Red point;8/8+;8+;Sport;;12m;;1;**;1007361912;http://www.thecrag.com/route/1007361912;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Weißmain-Alb - Kleinziegenfeld - Geierwand;Very Good;14.05.2021 02:00;14.05.2021 19:32;
Faschingskrapfen;Faschingskrapfen;Red point;8;8;Sport;;10m;;1;**;1009753146;http://www.thecrag.com/route/1009753146;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Weißmain-Alb - Kleinziegenfeld - Geierwand;Very Good;14.05.2021 02:00;14.05.2021 19:32;
Schlafmütze;Schlafmütze;Onsight;7;7;Sport;;11m;;1;*;17760373;http://www.thecrag.com/route/17760373;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Weißmain-Alb - Kleinziegenfeld - Geierwand;Very Good;14.05.2021 02:00;14.05.2021 19:32;
Sitzstart direkt;Sitzstart direkt;Send;6A+;6A+;Boulder;;;;2;**;1537485981;http://www.thecrag.com/route/1537485981;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Bürgelplatte;;09.05.2021 02:00;09.05.2021 16:30;
Bürgelplattenhenkelei;Bürgelplattenhenkelei;Send;5+;5+;Boulder;;;;1;*;1537485720;http://www.thecrag.com/route/1537485720;Germany;http://www.thecrag.com/area/11747131;Taunus;http://www.thecrag.com/area/424454376;Taunus - Bürgelplatte;Good;09.05.2021 02:00;09.05.2021 16:30;
Bessenbach Cracks alternativer Einstieg;Bessenbach Cracks alternativer Einstieg;Greenpoint;6-;6-;Sport;;;;3;**;3318279423;http://www.thecrag.com/route/3318279423;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;08.05.2021 02:00;09.05.2021 16:33;
Mike;Mike;Red point;7a;7a;Sport;;27m;;1;**;566074608;http://www.thecrag.com/route/566074608;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Nikita;Very Good;02.05.2021 02:00;02.05.2021 22:57;
A Sing duerch de Mëllerdall;Sing duerch de Mëllerdall;Flash;6b+;6a;Sport;;16m;;1;*;565625799;http://www.thecrag.com/route/565625799;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Tempête;Good;02.05.2021 02:00;02.05.2021 22:55;
Sachsenriss;Sachsenriss;Flash;5c;5c;Sport;;16m;;1;**;14048257;http://www.thecrag.com/route/14048257;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Takla Makan;Very Good;02.05.2021 02:00;02.05.2021 22:54;
Ouuh Bimm !!;Ouuh Bimm !!;Red point;7a+;7a+;Sport;;;;2;**;3855685560;http://www.thecrag.com/route/3855685560;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Tiananmen;Good;01.05.2021 02:00;01.05.2021 20:48;
March for our Lifes;March for our lifes;Red point;7b;7b;Sport;;;;2;**;4608871455;http://www.thecrag.com/route/4608871455;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Free Reality;Classic;01.05.2021 02:00;01.05.2021 20:46;
Les Deux Sécrétaires;Les Deux Secrétaires;Onsight;6b+;6b+;Sport;;15m;;1;**;565631985;http://www.thecrag.com/route/565631985;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Takla Makan;Good;01.05.2021 02:00;01.05.2021 20:45;
Tulipe;Tulipe;Flash;6c+;6c+;Sport;;21m;;1;**;15947245;http://www.thecrag.com/route/15947245;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Remoise;Very Good;26.04.2021 02:00;26.04.2021 08:44;
March for our Lifes;March for our lifes;Hang dog;7b;7b;Sport;;;;2;**;4608871455;http://www.thecrag.com/route/4608871455;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Free Reality;Good;25.04.2021 02:00;26.04.2021 08:51;
Focquet Duchesne;Focquet Duchesne;Red point;6b;6b;Sport;;27m;;1;***;565570737;http://www.thecrag.com/route/565570737;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Gentiane;Classic;25.04.2021 02:00;26.04.2021 08:42;
Fränzi;Fränzi;Hang dog;7a;7a;Sport;;24m;;1;**;566062695;http://www.thecrag.com/route/566062695;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Isatis;Very Good;25.04.2021 02:00;26.04.2021 08:40;
Ouuh Bimm !!;Ouuh Bimm !!;Hang dog;7a+;7a+;Sport;;;;2;**;3855685560;http://www.thecrag.com/route/3855685560;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Tiananmen;Good;24.04.2021 02:00;26.04.2021 08:52;
Kaffisdous;Kaffisdous;Hang dog;7a+;7a+;Sport;;26m;;1;***;565637514;http://www.thecrag.com/route/565637514;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Was Not Was;Very Good;24.04.2021 02:00;26.04.2021 08:38;
Willy;Willy;Hang dog;6c+;6c+;Sport;;27m;;2;***;413542485;http://www.thecrag.com/route/413542485;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Was Not Was;Very Good;24.04.2021 02:00;26.04.2021 08:38;
Bibi;Bibi;Onsight;6b+;6b+;Sport;;27m;;1;***;566069412;http://www.thecrag.com/route/566069412;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Isatis;Very Good;24.04.2021 02:00;26.04.2021 08:36;
Minimops;Minimops;Flash;6a+;6a;Sport;;26m;;1;***;565619286;http://www.thecrag.com/route/565619286;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Minimops;Very Good;24.04.2021 02:00;26.04.2021 08:35;
Bohrhakenleiter;Bohrhakenleiter;Red point;8-;8-;Sport;;;;1;**;261598206;http://www.thecrag.com/route/261598206;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 1. Wandstufe;Classic;11.04.2021 02:00;11.04.2021 17:06;
Blickfang;Blickfang;Flash;7;7;Sport;;;;1;**;261597477;http://www.thecrag.com/route/261597477;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 1. Wandstufe;Very Good;11.04.2021 02:00;11.04.2021 17:06;
Fingerriss;Fingerriss;Red point;6+;6+;Sport;;;;2;**;261602817;http://www.thecrag.com/route/261602817;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 1. Wandstufe;Very Good;11.04.2021 02:00;11.04.2021 17:06;
Horrorhangel;Horrorhangel;Hang dog;7+;8-;Sport;;;;1;**;261607368;http://www.thecrag.com/route/261607368;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 1. Wandstufe;Very Good;11.04.2021 02:00;11.04.2021 17:06;
Es Lebe der Sport;Es Lebe der Sport;Red point;8-;8-;Sport;;;;1;**;261602187;http://www.thecrag.com/route/261602187;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 1. Wandstufe;Very Good;11.04.2021 02:00;11.04.2021 17:06;
Judd mat Gaardebounen;Judd mat Gaardebounen;Hang dog;7b;7b;Sport;;25m;;1;**;565619460;http://www.thecrag.com/route/565619460;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Minimops;;02.04.2021 02:00;02.04.2021 20:58;
Guy;Guy;Onsight;6a;6a;Sport;;26m;;1;**;565616403;http://www.thecrag.com/route/565616403;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Free Reality;Very Good;02.04.2021 02:00;02.04.2021 20:55;
Makatussin;Makatussin;Red point;6c;6c;Sport;;25m;;1;**;4608770280;http://www.thecrag.com/route/4608770280;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Free Reality;Very Good;02.04.2021 02:00;02.04.2021 20:55;
Infernale;Infernale;Hang dog;7b;7b;Sport;;25m;;1;***;566081409;http://www.thecrag.com/route/566081409;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Infernale;Very Good;01.04.2021 02:00;01.04.2021 20:22;
Cyrano Left;Cyrano Left;Onsight;5c;5c;Sport;;18m;;1;**;565592931;http://www.thecrag.com/route/565592931;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Lionel Terray;Classic;01.04.2021 02:00;01.04.2021 20:19;
J.F.;J.F.;Onsight;5c+;5b;Sport;;20m;;1;*;565593018;http://www.thecrag.com/route/565593018;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Lionel Terray;Very Good;01.04.2021 02:00;01.04.2021 20:19;
Kartaupel Sisters;Kartaupel Sisters;Red point;6b+;6b+;Sport;;21m;;1;**;1139742336;http://www.thecrag.com/route/1139742336;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Remoise;Very Good;01.04.2021 02:00;01.04.2021 20:18;
Yellow Submarine;Yellow Submarine;Flash;7a;7a;Sport;;21m;;1;***;415302873;http://www.thecrag.com/route/415302873;Luxembourg;http://www.thecrag.com/area/11747275;Berdorf;http://www.thecrag.com/area/12502567;Berdorf - Remoise;Very Good;01.04.2021 02:00;01.04.2021 20:18;
Kante;R10;Red point;8;8;Sport;;14m;;1;**;17765977;http://www.thecrag.com/route/17765977;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Oberes Wiesenttal - Treunitzer Klettergarten;Very Good;30.03.2021 02:00;30.03.2021 20:35;
Besser is das;Besser is das;Flash;6;6;Sport;;13m;;1;**;17766127;http://www.thecrag.com/route/17766127;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Oberes Wiesenttal - Treunitzer Klettergarten;Very Good;30.03.2021 02:00;30.03.2021 20:35;
Streck Dich!;R 11;Flash;6-;6-;Sport;;13m;;1;**;301740666;http://www.thecrag.com/route/301740666;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Oberes Wiesenttal - Treunitzer Klettergarten;Good;30.03.2021 02:00;30.03.2021 20:35;
Zehentanz;Zehentanz;Onsight;7;7;Sport;;12m;;1;*;17766391;http://www.thecrag.com/route/17766391;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Oberes Wiesenttal - Treunitzer Klettergarten;Very Good;30.03.2021 02:00;30.03.2021 20:35;
Route 66;Route 66;Attempt;8+;8+;Sport;;15m;;1;**;17784097;http://www.thecrag.com/route/17784097;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Waischenfelder Turm;Good;29.03.2021 02:00;30.03.2021 20:23;
Randerscheinung;Randerscheinung;Onsight;6;6;Sport;;7m;;1;*;458841384;http://www.thecrag.com/route/458841384;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Andeltodrom;Good;29.03.2021 02:00;30.03.2021 20:22;
Clarence;Clarence;Onsight;6+;6+;Sport;;7m;;1;*;458841489;http://www.thecrag.com/route/458841489;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Andeltodrom;Good;29.03.2021 02:00;30.03.2021 20:22;
Hatari;Hatari;Red point;8-;8-;Sport;;10m;;1;**;458841699;http://www.thecrag.com/route/458841699;Germany;http://www.thecrag.com/area/11747131;Frankenjura Nord;http://www.thecrag.com/area/11877937;Frankenjura Nord - Fränkische Schweiz - Mittleres Wiesenttal - Andeltodrom;Good;29.03.2021 02:00;30.03.2021 20:22;
Nicht Ohne;Nicht Ohne;Onsight;5+;5+;Traditionell;;;;2;;261611841;http://www.thecrag.com/route/261611841;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Average;24.03.2021 01:00;24.03.2021 19:38;
Robin Hood;Robin Hood;Red point;6-;6-;Traditionell;;;;2;**;261615498;http://www.thecrag.com/route/261615498;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Very Good;24.03.2021 01:00;24.03.2021 19:38;
Piccolo;Piccolo;Red point;8;8;Sport;;;;1;**;261613353;http://www.thecrag.com/route/261613353;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Very Good;24.03.2021 01:00;24.03.2021 19:38;
Rollstuhlfahrer-Einstieg;Rollstuhlfahrer-Einstieg;Red point;7+;7+;Sport;;;;1;**;4526513964;http://www.thecrag.com/route/4526513964;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Classic;06.03.2021 01:00;07.03.2021 08:22;
Zick-Zack;Zick-Zack;Red point;8-;8-;Sport;;;;1;***;261624732;http://www.thecrag.com/route/261624732;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Classic;06.03.2021 01:00;07.03.2021 07:03;
Wasserfall;Wasserfall;Red point;6;6;Sport;;;;2;*;261623640;http://www.thecrag.com/route/261623640;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Good;06.03.2021 01:00;07.03.2021 07:03;
Bambino;Bambino;Attempt;7+;7+;Sport;;;;1;**;261596388;http://www.thecrag.com/route/261596388;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Very Good;06.03.2021 01:00;07.03.2021 07:03;
Eiertour;Eiertour;Red point;7;7;Sport;;;;2;**;261601743;http://www.thecrag.com/route/261601743;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 2. Wandstufe;Very Good;06.03.2021 01:00;07.03.2021 07:03;
Stumpfe Verschneidung;Stumpfe Verschneidung;Red point;8-;8-;Sport;;;;1;**;4260255273;http://www.thecrag.com/route/4260255273;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;27.02.2021 01:00;27.02.2021 21:59;
Mama Mia;Mama Mia;Onsight;7-;7-;Sport;;;;1;**;261610293;http://www.thecrag.com/route/261610293;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;27.02.2021 01:00;27.02.2021 21:59;
Vergessene Wand;Vergessene Wand;Hang dog;8;8;Sport;;20m;;1;**;249557697;http://www.thecrag.com/route/249557697;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Arena;Classic;21.02.2021 01:00;21.02.2021 22:23;
Herbstprolog;Herbstprolog;Onsight;6;6;Sport;;14m;;1;*;249546702;http://www.thecrag.com/route/249546702;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Nebenfels;Good;21.02.2021 01:00;21.02.2021 22:21;
Bananarama;Bananarama;Attempt;8+;8+;Sport;;;;1;*;249538746;http://www.thecrag.com/route/249538746;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Bananarama;Good;20.02.2021 01:00;20.02.2021 21:15;
Sergeant Rehm;Sergeant Rehm;Flash;5+;5+;Sport;;;;1;*;249554382;http://www.thecrag.com/route/249554382;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Bananarama;Good;20.02.2021 01:00;20.02.2021 21:15;
Buchenmikado;Buchenmikado;Hang dog;7-;7-;Sport;;28m;;1;**;249539700;http://www.thecrag.com/route/249539700;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Bananarama;Very Good;20.02.2021 01:00;20.02.2021 21:15;
Hasenfussvariante;Hasenfussvariante;Onsight;6+;6+;Sport;;20m;;1;***;249546366;http://www.thecrag.com/route/249546366;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Alte Kesselwand;Very Good;20.02.2021 01:00;20.02.2021 21:13;
ANKH;ANKH;Red point;8-;8-;Sport;;30m;;1;***;249538266;http://www.thecrag.com/route/249538266;Germany;http://www.thecrag.com/area/11747131;Lenninger Alb;http://www.thecrag.com/area/249521403;Lenninger Alb - Kesselwand - Alte Kesselwand;Classic;20.02.2021 01:00;20.02.2021 21:13;
Roco primera;Roco primera;Flash;6-;6-;Sport;;;;1;*;721698729;http://www.thecrag.com/route/721698729;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Good;14.02.2021 01:00;14.02.2021 20:51;
El zarandillo;El zarandillo;Flash;7+/8-;7+;Sport;;;;1;**;721699350;http://www.thecrag.com/route/721699350;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;14.02.2021 01:00;14.02.2021 20:51;
Verschneidung;Verschneidung;Flash;5+;5+;Sport;;;;1;**;261622860;http://www.thecrag.com/route/261622860;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Good;14.02.2021 01:00;14.02.2021 20:51;
Blondinentraum;Blondinentraum;Flash;7+/8-;7+;Sport;;;;1;**;261597747;http://www.thecrag.com/route/261597747;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;14.02.2021 01:00;14.02.2021 20:51;
Bärenkralle;Bärenkralle;Red point;7-;7-;Sport;;20m;;2;**;261596523;http://www.thecrag.com/route/261596523;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;14.02.2021 01:00;14.02.2021 20:51;
Sven-Höppner-Gedenkweg;Sven-Höppner-Gedenkweg;Red point;6;6;Sport;;22m;;2;*;261619044;http://www.thecrag.com/route/261619044;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Good;14.02.2021 01:00;14.02.2021 20:51;
Herbstweg;Herbstweg;Red point;6;6;Sport;;17m;;2;**;261606960;http://www.thecrag.com/route/261606960;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Very Good;14.02.2021 01:00;14.02.2021 20:51;
Teenager;Teenager;Red point;7-;7-;Sport;;;;2;**;1447571550;http://www.thecrag.com/route/1447571550;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Good;19.12.2020 01:00;19.12.2020 19:10;
Die Banane;Die Banane;Red point;7+;7+;Sport;;20m;;3;**;250527615;http://www.thecrag.com/route/250527615;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Very Good;19.12.2020 01:00;19.12.2020 19:09;
Frühlingswiese;Frühlingswiese;Red point;5+;5+;Sport;;;;2;**;250528749;http://www.thecrag.com/route/250528749;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Good;19.12.2020 01:00;19.12.2020 19:09;
Reality Check;Reality Check;Red point;7+/8-;8-;Sport;;;;3;**;250530504;http://www.thecrag.com/route/250530504;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Very Good;19.12.2020 01:00;19.12.2020 19:09;
Herrgottsdieb;Herrgottsdieb;Red point;7;7;Sport;;;;2;**;250529193;http://www.thecrag.com/route/250529193;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;;19.12.2020 01:00;19.12.2020 19:09;
RIssausstieg;RIssausstieg;Red point;6-;6-;Sport;;;;1;*;1877528883;http://www.thecrag.com/route/1877528883;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Schutthalde;Good;19.12.2020 01:00;19.12.2020 19:09;
Halloween;Halloween;Red point;8-;8-;Sport;;;;2;*;261668328;http://www.thecrag.com/route/261668328;Germany;http://www.thecrag.com/area/11747131;Ziegelhausen;http://www.thecrag.com/area/166354857;Ziegelhausen - Ziegelhausen III;Good;14.11.2020 01:00;14.11.2020 22:17;
Last Trip to Tulsa;Last Trip to Tulsa;Red point;7;7;Sport;;;;1;**;261669123;http://www.thecrag.com/route/261669123;Germany;http://www.thecrag.com/area/11747131;Ziegelhausen;http://www.thecrag.com/area/166354857;Ziegelhausen - Ziegelhausen III;;14.11.2020 01:00;14.11.2020 22:17;
Bessenbach Cracks alternativer Einstieg;Bessenbach Cracks alternativer Einstieg;Red point;6-;6-;Sport;;;;3;**;3318279423;http://www.thecrag.com/route/3318279423;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;31.10.2020 01:00;02.11.2020 09:28;
Krähenschnabel Links;Krähenschnabel Links;Red point;8;8;Sport;;;;2;**;250522761;http://www.thecrag.com/route/250522761;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;31.10.2020 01:00;02.11.2020 09:28;
Spreizen ist die Seele Des Kletterns;Spreizen ist die Seele Des Kletterns;Red point;5;5;Sport;;11m;;3;**;250524162;http://www.thecrag.com/route/250524162;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Good;31.10.2020 01:00;02.11.2020 09:28;
The Lost Boys;The Lost Boys;Attempt;9-;9-;Sport;;;;2;**;250524306;http://www.thecrag.com/route/250524306;Germany;http://www.thecrag.com/area/11747131;Bessenbach;http://www.thecrag.com/area/212643453;Bessenbach - Amphitheater;Very Good;31.10.2020 01:00;02.11.2020 09:28;
Alpenjodler Direktausstieg;Alpenjodler Direktausstieg;Flash;6;6;Sport;;;;1;***;261594822;http://www.thecrag.com/route/261594822;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Classic;25.10.2020 02:00;25.10.2020 19:08;
Superclou;Superclou;Red point;8-;7+;Sport;;;;1;**;261618705;http://www.thecrag.com/route/261618705;Germany;http://www.thecrag.com/area/11747131;Schriesheim;http://www.thecrag.com/area/212644368;Schriesheim - 4. Wandstufe;Classic;25.10.2020 02:00;25.10.2020 19:08;
Achilleskante;Achilleskante;Red point;8+/9-;8+;Sport;;15m;;4;**;261625422;http://www.thecrag.com/route/261625422;Germany;http://www.thecrag.com/area/11747131;Hainstadt;http://www.thecrag.com/area/12489415;Hainstadt;Very Good;17.10.2020 02:00;17.10.2020 20:20;
Pumpi;Pumpi;Flash;5C;5C;Boulder;;2m;;1;**;1790055414;http://www.thecrag.com/route/1790055414;Germany;http://www.thecrag.com/area/11747131;Felsenmeer;http://www.thecrag.com/area/969104400;Felsenmeer - Sektor B - Mauer;;10.10.2020 02:00;17.10.2020 20:25;
Steinmetz;Steinmetz;Flash;4;4;Boulder;;3m;;1;*;1790498202;http://www.thecrag.com/route/1790498202;Germany;http://www.thecrag.com/area/11747131;Felsenmeer;http://www.thecrag.com/area/969104400;Felsenmeer - Sektor B - Buckel;;10.10.2020 02:00;17.10.2020 20:25;
Stumpf;Stumpf;Flash;5;5;Boulder;;3m;;1;*;1962129534;http://www.thecrag.com/route/1962129534;Germany;http://www.thecrag.com/area/11747131;Felsenmeer;http://www.thecrag.com/area/969104400;Felsenmeer - Sektor B - Buckel;;10.10.2020 02:00;17.10.2020 20:25;
